lat,lon,altitude_gpx,altitude,dist_2d_m,dist_3d_m,distance_cum_2d,distance_cum_3d,pente,distance_cum_2d_calib,distance
-21.06976,55.52097,996.0,995.7426765988662,0.0,0.0,0.0,0.0,-5.311060430116341,0.0,0.0
-21.06965,55.52111,996.0,994.734095273679,18.990206164252925,19.01697048560433,18.990206164252925,19.01697048560433,-5.097738333730927,18.98312166953547,19.009876006177308
-21.06943,55.52139,992.0,992.8384622840559,37.98043698534777,38.02771381544413,56.9706431496007,57.04468430104846,-6.508427505410513,56.94938965624985,57.02340318587288
-21.06933,55.52151,991.0,991.1756704589961,16.69367303162244,16.776280754094575,73.66431618122314,73.82096505514303,-8.373616717535056,73.63683493882183,73.79342537324348
-21.06921,55.5216,990.0,990.076819588644,16.286612412167546,16.32363982387028,89.95092859339069,90.14460487901331,-7.3429752191471795,89.9173714601538,90.11097549281558
-21.06914,55.52163,989.0,989.3641860997304,8.383011346634866,8.41324703829205,98.33393994002554,98.55785191730537,-6.593552871795688,98.29725543686503,98.5210838814435
-21.06908,55.52165,989.0,989.0633901731592,6.986993796112747,6.993465556958144,105.32093373613829,105.55131747426351,-2.3117907237706747,105.28164266197948,105.51194045304538
-21.06901,55.52162,989.0,989.00886372324,8.383012356991632,8.38318968598559,113.70394609312991,113.9345071602491,-0.05701120065664892,113.66152764867056,113.89200270257598
-21.06881,55.52153,989.0,989.0448597429315,24.120127401906288,24.12015426148067,137.8240734950362,138.05466142172978,0.16923012036954058,137.77265678517176,138.00315868863134
-21.06849,55.52132,989.0,989.1202921140812,41.724174190423774,41.724242376769915,179.54824768545998,179.7789037984997,-0.5388678637613885,179.4812653367033,179.71183540107137
-21.06843,55.52119,990.0,988.738928627173,15.048763357398986,15.0535948097503,194.59701104285898,194.83249860825,-3.8827045615149185,194.524414595783,194.75981431007864
-21.06843,55.52094,987.0,987.5288026342446,25.94043514127918,25.968646099434466,220.53744618413816,220.80114470768447,-3.694950102376109,220.45517238684613,220.7187725349045
-21.06836,55.52056,986.0,986.295427250579,40.190400428669236,40.20932107675792,260.7278466128074,261.0104657844424,-3.731888233449247,260.6305793669416,260.9130931045433
-21.06831,55.52034,986.0,985.1521386702057,23.49489278929679,23.522693212269775,284.2227394021042,284.53315899671213,-9.01799499530138,284.1167071411346,284.4270109304712
-21.06829,55.52029,983.0,983.6676251785536,5.644645138973504,5.836591389829692,289.8673845410777,290.3697503865418,-20.733871160832503,289.75924648629405,290.26142491893347
-21.06824,55.52021,983.0,981.9103010551737,9.990822014675942,10.144196005773276,299.8582065557536,300.51394639231506,-19.676019186059968,299.7463413204868,300.4018365264546
-21.06816,55.52018,979.0,979.8474598379205,9.424514515081292,9.647631197997603,309.2827210708349,310.1615775903127,-23.473788868841147,309.1673399220115,310.04586857488704
-21.0681,55.52019,978.0,978.1130832695845,6.751901686009944,6.971100232985949,316.03462275684484,317.13267782329865,-6.471817820106442,315.91672274058976,317.01436816613443
-21.06775,55.52033,977.0,976.722032534652,41.54097969823534,41.56426369414424,357.5756024550802,358.6969415174429,-4.796327976116694,357.4422051425512,358.56312587766695
-21.06763,55.52039,975.0,975.4144145186542,14.72432918740261,14.782277730267365,372.29993164248276,373.47921924771026,-7.477356628030636,372.16104126518957,373.33988892486104
-21.06757,55.5205,974.0,974.6324810538581,13.22072659555641,13.243829946726915,385.5206582380392,386.7230491944372,-3.076993837437618,385.3768357306302,386.5787781225258
-21.06747,55.52062,975.0,974.4939467118346,16.693789176958965,16.694363984550957,402.2144474149981,403.4174131789881,1.4971079830154994,402.0643971152095,403.26691410025904
-21.06741,55.52069,973.0,975.0300567433603,9.862457534211156,9.877017899144503,412.0769049492093,413.2944310781326,4.303966957726635,411.9231753566474,413.1402472747342
-21.06731,55.52074,979.0,975.4465323873123,12.270279190628688,12.277345127428026,424.34718413983796,425.57177620556064,-7.067017699824997,424.1888769914899,425.4130122103545
-21.06722,55.52082,974.0,973.2440451009661,13.002215067287807,13.18743898194501,437.34939920712577,438.7592151875057,-20.274572652552497,437.18624144666944,438.59553148047564
-21.0671,55.52091,968.0,969.5083323793319,16.286688377159468,16.709630990338496,453.63608758428524,455.46884617784417,-20.952406608044104,453.46685390465376,455.29892876848055
-21.067,55.52098,966.0,967.0487846522645,13.2815639224263,13.507380028977426,466.91765150671154,468.9762262068216,-15.69217533407901,466.74346300096425,468.8012697282855
-21.06691,55.52102,967.0,965.7240605350578,10.83409731452,10.914786237357042,477.75174882123156,479.8910124441786,-10.28670126733649,477.5735185423445,479.71198409065744
-21.06679,55.5211,963.0,964.3177847676438,15.714742917600663,15.777539621255777,493.46649173883225,495.66855206543437,-12.629061992401104,493.2823989109964,495.48363773599834
-21.06672,55.52114,965.0,962.6254129476147,8.821106136807016,8.98198395979659,502.2875978756393,504.65053602523096,-8.630982659865722,502.1002142420435,504.4622708728831
-21.06653,55.52129,957.0,961.2915579782726,26.241260555727685,26.275138907964465,528.528858431367,530.9256749331954,-1.9043373926280125,528.3316852214929,530.7276075658962
-21.06643,55.52145,964.0,961.7451697391975,19.98180956959257,19.98695768007504,548.5106680009595,550.9126326132705,2.793456141933328,548.3060403683626,550.7071089026921
-21.06638,55.52151,962.0,962.0829088768959,8.346929398027807,8.35375951897073,556.8575973989873,559.2663921322412,-3.6604780134227726,556.6498558572144,559.0577519644389
-21.06633,55.52157,962.0,961.1340946512285,8.346930959234406,8.400684785959696,565.2045283582218,567.6670769182009,-17.528083521575425,564.9936729066906,567.4553027872139
-21.06625,55.52162,960.0,958.8148114014447,10.297990896760158,10.555931569619172,575.502519254982,578.22300848782,-11.292544751294134,575.2878220304085,578.0072963563292
-21.06596,55.52175,954.0,956.0239674551085,34.9542291179918,35.06546653284207,610.4567483729737,613.2884750206621,-6.308833919752305,610.2290111082134,613.0596813507052
-21.06573,55.52188,954.0,954.7854568822555,28.914222174943173,28.94073517416315,639.3709705479168,642.2292101948252,-3.313128512781904,639.1324465306334,641.9896198813939
-21.06559,55.52194,956.0,954.5105204276258,16.766077325782113,16.768331430055568,656.137047873699,658.9975416248808,-3.928054532412613,655.8922690961871,658.7516957103039
-21.06549,55.52202,953.0,953.5818080360451,13.876288666807987,13.907332377952981,670.013336540507,672.9048740028338,-10.80075223988989,669.7633810686028,672.653839812684
-21.06541,55.52207,953.0,951.8995147919411,10.298005657263218,10.434511539894105,680.3113421977703,683.3393855427279,-18.773883389931672,680.0575449473173,683.0844586490842
-21.06531,55.52198,950.0,948.9223432531643,14.520859391081855,14.822918330304354,694.8322015888522,698.1623038730322,-17.47404666890728,694.5729871801673,697.9018471349151
-21.06519,55.52177,944.0,944.8972867649704,25.551301108696258,25.866388771539295,720.3835026975485,724.0286926445715,-13.367523928532309,720.1147561091619,723.7585861800098
-21.06503,55.52152,941.0,941.3019154828161,31.45572435907039,31.66053204875677,751.8392270566188,755.6892246933282,-8.716925345858376,751.5587455817794,755.4073069366663
-21.06486,55.52119,938.0,938.7458319846917,39.11336435294279,39.196796219275875,790.9525914095616,794.8860209126041,-7.472944443179705,790.6575182857034,794.5894803817945
-21.06477,55.52107,937.0,937.1852033353592,15.97485661214174,16.05090668964236,806.9274480217033,810.9369276022464,-8.123133399855654,806.6264153107663,810.6343991130824
-21.06471,55.52095,936.0,936.3006620959466,14.126457356044064,14.15412344994748,821.0539053777474,825.091051052194,-5.482553558106941,820.7476026443762,824.7832422194705
-21.06462,55.52084,936.0,935.5784615562259,15.179991949088647,15.197161879573732,836.233897326836,840.2882129317677,-3.7924978857418785,835.921931538949,839.9747346391066
-21.0643,55.52096,935.0,934.2952592455101,37.69816146995139,37.71999451729485,873.9320587967874,878.0082074490625,-2.9215061684169403,873.6060293160958,877.6806573185504
-21.06369,55.52108,932.0,932.4623678169595,68.96236086448795,68.98671398894655,942.8944196612754,946.9949214380091,-3.159499422402,942.5426630517142,946.6416350934401
-21.06343,55.52111,930.0,931.1976811996678,29.077791441897272,29.105281090867873,971.9722111031726,976.1002025288769,-3.5604207164190034,971.6096067198652,975.7360581552609
-21.0632,55.5211,932.0,930.5157552729934,25.595874930991076,25.6049572632412,997.5680860341637,1001.7051597921181,-3.6718293051295605,997.1959328424247,1001.3314632218118
-21.06296,55.52104,929.0,929.2516381526443,27.403403774718093,27.43254509764257,1024.9714898088819,1029.1377048897607,-6.8241693760335895,1024.5891134912008,1028.7537743220375
-21.06289,55.52101,927.0,928.0736263770896,8.383059915361576,8.465424105612648,1033.3545497242435,1037.6031289953733,-9.703427113099368,1032.9690460185197,1037.2160403127862
-21.06285,55.52098,928.0,927.911400070382,5.428947601580902,5.431370861513602,1038.7834973258243,1043.034499856887,3.61548225169245,1038.3959682945053,1042.645384944682
-21.06283,55.52091,928.0,928.5445560815957,7.596415869245147,7.622756758093201,1046.3799131950695,1050.65725661498,13.14894828447454,1045.9895502414838,1050.2652979537647
-21.06277,55.52084,929.0,930.2070802454064,9.862624392818688,10.001767169309455,1056.2425375878881,1060.6590237842895,9.92422436424859,1055.848495279281,1060.2633338593869
-21.06261,55.5206,934.0,932.5607488465496,30.6059565012407,30.69632436041562,1086.8484940891287,1091.3553481447052,5.454679423072839,1086.4430339088417,1090.9482066354494
-21.0624,55.52022,934.0,934.3762282977211,45.82654720703642,45.862494421437255,1132.675041296165,1137.2178425661425,4.566711898063178,1132.2524850438924,1136.7935915744172
-21.06232,55.51998,936.0,935.861177455691,26.444896291318276,26.48655534153761,1159.1199375874833,1163.7043979076802,6.129030386093512,1158.6875157904947,1163.2702658298952
-21.06239,55.51974,937.0,937.5962231771501,26.091878313928166,26.149502817537254,1185.2118159014115,1189.8539007252175,7.831000794576216,1184.7696602567496,1189.4100133023367
-21.06244,55.51954,940.0,939.586923787592,21.485007829175355,21.577035253716854,1206.6968237305869,1211.4309359789343,8.431281154971357,1206.2466528793943,1210.9789990177308
