access,altitude,cutoff,distance,elevationGain,pointId,isAssistance,isMeet,lat,lon,name,raceId,services,shortName,type,livecams,dateFirstRunners,dateLastRunners
[],6,2024-10-19T07:30:00.000+04:00,0,0,0,True,True,-21.01589,55.26093,Saint Paul,MTR,"['AID_STATION', 'EMERGENCY', 'DRINK_SUPPLY']",St Paul,SIMPLE,[],2024-10-19T07:31:52.000+04:00,2024-10-19T07:31:52.000+04:00
[],405,2024-10-19T09:15:00.000+04:00,5910,406,42,True,True,-21.01812,55.30254,Ecole  Bellemène,MTR,"['AID_STATION', 'EMERGENCY', 'DRINK_SUPPLY']",Ecole  Bel,SIMPLE,[],2024-10-19T08:05:52.000+04:00,2024-10-19T09:07:52.000+04:00
[],125,2024-10-19T12:00:00.000+04:00,15400,606,49,True,True,-20.97239,55.32465,Ilet Savannah,MTR,"['AID_STATION', 'EMERGENCY', 'DRINK_SUPPLY', 'AID_STATION_WITH_WARM_MEAL']",Ilet Savan,SIMPLE,[],2024-10-19T08:47:52.000+04:00,2024-10-19T11:03:52.000+04:00
[],471,2024-10-19T14:00:00.000+04:00,22020,1218,52,False,True,-20.96361,55.35862,Chemin Ratinaud,MTR,"['AID_STATION', 'DRINK_SUPPLY']",Ratinaud,SIMPLE,[],2024-10-19T09:35:52.000+04:00,2024-10-19T13:19:52.000+04:00
[],4,2024-10-19T16:00:00.000+04:00,30140,1413,54,True,True,-20.92708,55.33767,La possession,MTR,"['AID_STATION', 'EMERGENCY', 'DRINK_SUPPLY']",Possession,SIMPLE,[],2024-10-19T10:15:52.000+04:00,2024-10-19T15:11:52.000+04:00
[],10,2024-10-19T18:00:00.000+04:00,37080,1752,56,True,True,-20.89583,55.37733,Grande Chaloupe,MTR,"['AID_STATION', 'DRINK_SUPPLY']",Chaloupe,SIMPLE,[],2024-10-19T10:58:52.000+04:00,2024-10-19T17:11:52.000+04:00
[],682,2024-10-19T20:00:00.000+04:00,45230,2571,60,True,True,-20.90835,55.42361,Le Colorado,MTR,"['AID_STATION', 'EMERGENCY', 'DRINK_SUPPLY']",Colorado,SIMPLE,[],2024-10-19T12:09:52.000+04:00,2024-10-19T20:31:52.000+04:00
[],49,2024-10-19T21:30:00.000+04:00,49465,2599,64,True,True,-20.88497,55.44234,St Denis La Redoute,MTR,"['AID_STATION', 'EMERGENCY', 'DRINK_SUPPLY']",St Denis,SIMPLE,[],2024-10-19T12:30:52.000+04:00,2024-10-19T21:31:52.000+04:00
