distance_cum,altitude,lon,lat
0,4,-4.58946,48.2759
148,5,-4.59123,48.27529
222,5,-4.59212,48.27498
289,5,-4.593,48.2751
295,5,-4.59308,48.27508
342,5,-4.59366,48.27525
415,5,-4.59454,48.27553
445,5,-4.59475,48.27576
528,5,-4.59541,48.27637
550,5,-4.59553,48.27655
599,5,-4.59591,48.27691
614,5,-4.59606,48.277
654,5,-4.59635,48.2773
696,5,-4.59663,48.27763
732,5,-4.59685,48.27792
803,5,-4.59723,48.2785
873,5,-4.59762,48.27908
890,5,-4.59765,48.27923
906,5,-4.59769,48.27937
915,5,-4.59776,48.27944
983,5,-4.59839,48.27988
999,5,-4.5986,48.27987
1045,5,-4.59894,48.28022
1050,5,-4.59891,48.28026
1058,5,-4.59898,48.28031
1087,5,-4.59898,48.28057
1112,5,-4.59884,48.28078
1190,5,-4.59824,48.28135
1198,5,-4.59823,48.28143
1206,5,-4.5983,48.28148
1290,8,-4.59937,48.28173
1303,8,-4.59951,48.2818
1396,13,-4.6007,48.28206
1416,14,-4.60093,48.28215
1430,15,-4.60102,48.28226
1474,18,-4.60146,48.28253
1538,26,-4.60231,48.2825
1561,29,-4.60262,48.28252
1633,33,-4.60259,48.28316
1659,30,-4.60224,48.28318
1679,29,-4.60203,48.2833
1726,25,-4.60182,48.28369
1731,25,-4.60175,48.2837
1739,25,-4.60179,48.28377
1748,25,-4.60179,48.28385
1759,25,-4.60175,48.28394
1771,26,-4.60175,48.28405
1799,28,-4.60182,48.2843
1858,32,-4.60179,48.28483
1866,33,-4.60183,48.28489
1883,33,-4.60182,48.28505
1962,30,-4.60142,48.2857
1972,31,-4.60151,48.28577
1990,33,-4.60161,48.28592
2004,35,-4.60154,48.28604
2012,37,-4.60147,48.28609
2028,38,-4.60142,48.28623
2035,39,-4.60144,48.28629
2043,40,-4.60151,48.28635
2073,41,-4.6019,48.28642
2075,41,-4.60192,48.28643
2151,44,-4.60292,48.2863
2167,46,-4.60313,48.28631
2190,49,-4.60343,48.28626
2222,51,-4.60386,48.28629
2269,53,-4.60447,48.28639
2279,54,-4.60461,48.28636
2285,54,-4.60468,48.28637
2292,54,-4.60477,48.28634
2326,55,-4.60506,48.28611
2364,55,-4.60555,48.28599
2386,54,-4.60583,48.28595
2428,54,-4.60635,48.2858
2440,54,-4.60645,48.28571
2465,54,-4.60649,48.28549
2477,54,-4.60649,48.28538
2488,54,-4.60644,48.28529
2495,54,-4.60646,48.28523
2506,54,-4.60653,48.28514
2553,53,-4.6067,48.28473
2591,52,-4.6069,48.28442
2614,52,-4.60693,48.28421
2628,52,-4.60698,48.28409
2669,52,-4.60719,48.28375
2699,52,-4.60738,48.28351
2724,52,-4.6075,48.2833
2775,51,-4.60812,48.28311
2801,51,-4.60836,48.28294
2807,51,-4.60843,48.28291
2813,51,-4.60846,48.28286
2822,51,-4.60857,48.28282
2858,52,-4.60876,48.28252
2902,52,-4.60914,48.28222
2992,52,-4.60979,48.28154
3060,52,-4.61029,48.28102
3102,52,-4.61052,48.28068
3113,51,-4.61062,48.2806
3123,50,-4.61065,48.28052
3129,50,-4.61069,48.28047
3146,51,-4.61069,48.28032
3163,52,-4.61057,48.28019
3187,53,-4.61056,48.27997
3198,53,-4.61062,48.27988
3223,52,-4.61083,48.2797
3264,50,-4.61127,48.27948
3291,46,-4.6116,48.27938
3299,46,-4.61162,48.27931
3308,43,-4.61172,48.27927
3324,43,-4.61193,48.27923
3359,36,-4.61233,48.27907
3383,31,-4.61263,48.27898
3444,25,-4.61344,48.27896
3504,22,-4.61425,48.27893
3622,20,-4.61581,48.27909
3628,21,-4.6159,48.27908
3735,25,-4.61712,48.27959
3758,26,-4.61741,48.27965
3765,28,-4.61747,48.2797
3770,28,-4.61747,48.27975
3780,30,-4.61756,48.27981
3784,31,-4.61756,48.27985
3814,40,-4.61779,48.28005
3831,44,-4.61784,48.2802
3855,48,-4.61805,48.28035
3858,49,-4.61808,48.28037
3862,49,-4.61808,48.28041
3880,52,-4.6182,48.28055
3890,52,-4.61829,48.28062
3901,52,-4.61843,48.28063
3908,52,-4.61852,48.2806
3912,52,-4.61852,48.28057
3927,52,-4.61869,48.28049
3934,52,-4.61869,48.28043
3939,51,-4.61864,48.2804
3944,50,-4.61862,48.28035
3958,49,-4.61869,48.28024
3965,49,-4.61876,48.28019
3969,49,-4.61876,48.28016
3995,47,-4.61909,48.28008
4015,44,-4.6192,48.27991
4024,44,-4.6193,48.27987
4029,44,-4.61931,48.27983
4063,43,-4.61977,48.27981
4096,44,-4.62021,48.27975
4107,44,-4.62035,48.27979
4120,45,-4.62049,48.27986
4140,46,-4.62075,48.2799
4156,46,-4.62094,48.27997
4227,47,-4.62188,48.28006
4227,47,-4.62189,48.28006
4249,49,-4.62211,48.27993
4267,49,-4.62218,48.27978
4295,51,-4.62216,48.27953
4324,52,-4.62227,48.27928
4335,52,-4.62242,48.27929
4342,52,-4.62244,48.27923
4350,52,-4.62251,48.27917
4393,51,-4.62218,48.27885
4412,51,-4.62197,48.27875
4455,48,-4.62154,48.27849
4477,44,-4.62125,48.27848
4482,44,-4.6212,48.27845
4498,37,-4.62099,48.27847
4518,32,-4.62073,48.27842
4537,27,-4.62049,48.27843
4567,23,-4.62009,48.27839
4576,23,-4.62,48.27834
4596,19,-4.61977,48.27825
4608,19,-4.61967,48.27817
4632,17,-4.61937,48.27808
4674,15,-4.61897,48.27782
4693,15,-4.61883,48.27767
4740,13,-4.61843,48.27735
4769,12,-4.6181,48.2772
4793,12,-4.61783,48.27709
4820,12,-4.61749,48.27717
