distance_cum,altitude,lon,lat
2855,53.5,-4.608665,48.28266
2875,55.0,-4.60879,48.2825
2893,55.0,-4.6089400000000005,48.282375
2911,55.0,-4.60909,48.28225
2931,54.875,-4.6092375,48.282096249999995
2951,54.75,-4.609385,48.2819425
2972,54.625,-4.6095325,48.28178875
2992,54.5,-4.60968,48.281634999999994
3012,54.375,-4.6098275,48.28148125
3032,54.25,-4.609975,48.281327499999996
3053,54.125,-4.6101225,48.281173749999994
3073,54.0,-4.61027,48.28102
3094,53.5,-4.61039,48.28085
3115,53.0,-4.61051,48.28068
3127,51.0,-4.61062,48.2806
3137,53.0,-4.61066,48.28051
3156,52.0,-4.61067,48.28034
3177,53.0,-4.61055,48.28017
3203,54.0,-4.61057,48.27994
3219,54.0,-4.610695,48.27982
3235,54.0,-4.61082,48.2797
3255,53.0,-4.611035,48.27959
3276,52.0,-4.61125,48.27948
3304,47.0,-4.6116,48.27938
3311,46.0,-4.61161,48.27932
3320,46.0,-4.61171,48.27927
3336,43.0,-4.61192,48.27923
3353,40.5,-4.6121099999999995,48.27915
3370,38.0,-4.6123,48.27907
3396,35.0,-4.61263,48.27899
3426,32.0,-4.6130325,48.278977499999996
3456,29.0,-4.613435,48.278965
3486,26.0,-4.6138375,48.2789525
3516,23.0,-4.61424,48.27894
3546,22.5,-4.614632499999999,48.278977499999996
3575,22.0,-4.615024999999999,48.279015
3605,21.5,-4.6154174999999995,48.2790525
3634,21.0,-4.61581,48.27909
3641,21.0,-4.6159,48.27908
3668,22.25,-4.6162025,48.279210000000006
3694,23.5,-4.616505,48.279340000000005
3721,24.75,-4.6168075,48.27947
3748,26.0,-4.61711,48.2796
3761,26.0,-4.61727,48.27965
3771,27.0,-4.61741,48.27966
3777,27.0,-4.61746,48.2797
3797,31.0,-4.61757,48.27986
3811,36.0,-4.61768,48.27995
3825,39.0,-4.61777,48.28006
3843,46.0,-4.61784,48.2802
3853,48.0,-4.61792,48.28027
3862,49.0,-4.61798,48.28034
3866,50.0,-4.61803,48.28035
3879,51.0,-4.6181,48.28046
3902,52.0,-4.61827,48.28063
3913,53.0,-4.61842,48.28063
3920,53.0,-4.61851,48.28061
3924,54.0,-4.61851,48.28057
3938,54.0,-4.61866,48.2805
3945,54.0,-4.61866,48.28044
3949,54.0,-4.61863,48.28041
3956,52.0,-4.6186,48.28035
3969,51.0,-4.61867,48.28024
3980,50.0,-4.61876,48.28016
4005,47.0,-4.61907,48.28008
4026,46.0,-4.6192,48.27991
4034,45.0,-4.61928,48.27987
4037,45.0,-4.6193,48.27984
4055,45.5,-4.619535,48.279825
4072,46.0,-4.61977,48.27981
4074,43.0,-4.61976,48.27982
4092,44.5,-4.619995,48.27978
4110,46.0,-4.62023,48.27974
4133,47.0,-4.62049,48.27985
4150,47.0,-4.620705,48.27991
4167,47.0,-4.62092,48.27997
4185,47.25,-4.62116,48.279995
4203,47.5,-4.6213999999999995,48.28002
4221,47.75,-4.621639999999999,48.280045
4239,48.0,-4.62188,48.28007
4263,49.0,-4.62211,48.27993
4284,50.5,-4.62214,48.279735
4306,52.0,-4.62217,48.27954
4336,53.0,-4.62227,48.27928
4347,53.0,-4.62229,48.27918
4365,53.0,-4.62226,48.27902
4381,53.0,-4.6222,48.27888
4404,53.0,-4.62196,48.27876
4426,51.5,-4.62174,48.27863
4447,50.0,-4.62152,48.2785
4459,48.0,-4.62137,48.27847
4469,46.0,-4.62124,48.27848
4474,43.0,-4.62119,48.27846
4491,38.0,-4.62097,48.27848
4510,35.0,-4.62073,48.27843
4529,29.0,-4.62049,48.27843
4540,28.0,-4.62034,48.27841
4550,27.0,-4.62021,48.27841
4562,15.0,-4.62009,48.27839
4572,19.0,-4.62,48.27834
4593,21.0,-4.61975,48.27825
4604,10.0,-4.61966,48.27818
4631,16.0,-4.61935,48.27808
4651,16.0,-4.619149999999999,48.277950000000004
4672,16.0,-4.61895,48.27782
4693,5.0,-4.61881,48.27767
4715,7.5,-4.618615,48.277515
4738,10.0,-4.61842,48.27736
