lat,lon,altitude_gpx,altitude,dist_2d_m,dist_3d_m,distance_cum_2d,distance_cum_3d,pente,distance_cum_2d_calib,distance
44.18185,3.15202,775.0,774.4747773323797,6.475494926667543,6.522415568717621,20017.261982030344,20167.215859772128,5.356313231415643,20049.56891630243,20199.76481266176
44.18181,3.1521,775.0,774.4572326277723,7.776793865151286,7.776813655843532,20025.038775895497,20174.992673427972,-1.1833730748125566,20057.3582615529,20207.55417773487
44.18178,3.15217,773.0,774.3057972851338,6.5027305589318205,6.504493630181044,20031.54150645443,20181.497167058154,3.532177287943597,20063.871487217955,20214.06916931669
44.18175,3.15228,775.0,775.0183965996032,9.384466659235638,9.411483000106173,20040.925973113663,20190.90865005826,7.875560208920596,20073.271099971986,20223.495842014716
44.18171,3.15241,777.0,775.9332633470215,11.280299004601146,11.317337443000332,20052.206272118263,20202.22598750126,8.412511695692508,20084.56960485703,20234.831445116488
44.18167,3.15252,775.0,776.7947073605656,9.834806985349724,9.872462419657756,20062.041079103612,20212.09844992092,11.328634228963475,20094.42028476562,20244.71984123351
44.18161,3.15266,779.0,778.5207566315561,13.005486312491099,13.119524393448119,20075.0465654161,20225.217974314368,12.78438339484732,20107.446761331015,20257.860539932048
44.18153,3.15281,781.0,780.3630812802894,14.906488864680083,15.019905804769937,20089.95305428078,20240.237880119137,12.86376512194446,20122.37730857872,20272.90468716954
44.18146,3.15292,781.0,781.9468460307711,11.727155070333907,11.833616388430318,20101.680209351114,20252.071496507568,15.73316637998199,20134.12339073451,20284.75740246706
44.18139,3.15303,784.0,784.0531881436731,11.72716286072808,11.914823786301852,20113.40737221184,20263.98632029387,17.85949722124849,20145.86948069326,20296.691456227436
44.18131,3.15314,787.0,786.2724307842868,12.492918477112461,12.68850069841572,20125.900290688955,20276.674820992284,15.403755470228004,20158.38256216252,20309.40043557865
44.18124,3.15324,788.0,787.6940541474378,11.143304590707649,11.233621419112485,20137.04359527966,20287.908442411397,8.354366412245481,20169.54385153103,20320.652187542746
44.18117,3.15332,789.0,788.0441564153643,10.06387670410212,10.069964543799381,20147.107471983763,20297.978406955197,0.36472941233059264,20179.62397086629,20330.738404543197
44.18109,3.15343,787.0,787.7763254977662,12.492941459440893,12.495812086832878,20159.600413443204,20310.47421904203,1.6153154426820706,20192.13707535497,20343.254384292326
44.18104,3.1535,787.0,788.3732178280393,7.878399269438359,7.900978135814942,20167.47881271264,20318.375197177844,17.860823885898395,20200.02818999615,20351.16811424113
44.18101,3.15355,791.0,790.1119784501435,5.198561610411999,5.481635825027932,20172.67737432305,20323.856833002872,20.5510900304631,20205.235141844365,20356.65859717264
