distance_cum,altitude,lon,lat
4878,459.0,3.10556,44.14917
4911,462.0,3.10587,44.14897
4911,,3.10604,44.14885
4943,468.0,3.10608,44.14874
4943,,3.10607,44.14863
4943,,3.10608,44.14855
4990,473.0,3.10616,44.14832
4990,,3.10624,44.14817
5015,473.0,3.10625,44.1481
5015,,3.10634,44.148
5015,,3.10642,44.14796
5043,480.0,3.1065,44.14793
5043,,3.10671,44.14793
5084,483.0,3.107,44.14791
5107,483.0,3.10728,44.14785
5130,483.0,3.10756,44.1478
5191,482.0,3.10826,44.14759
5218,482.0,3.10858,44.1475
5255,482.0,3.10893,44.14729
5281,483.0,3.10919,44.14715
5338,489.0,3.10979,44.14687
5338,,3.10987,44.14682
5338,,3.10991,44.14673
5364,491.0,3.10995,44.14666
5417,493.0,3.11,44.14619
5439,493.0,3.10998,44.14599
5439,,3.10998,44.14588
5520,493.0,3.11011,44.14527
5568,490.0,3.11016,44.14484
5622,486.0,3.11025,44.14436
5665,485.0,3.11031,44.14397
5665,,3.11035,44.14382
5701,483.0,3.11035,44.14365
5701,,3.11039,44.14348
5736,482.0,3.11044,44.14334
5736,,3.11045,44.14319
5763,482.0,3.11048,44.1431
5763,,3.11054,44.14298
5797,482.0,3.11067,44.14283
5818,482.0,3.1108,44.14266
5846,481.0,3.11103,44.14247
5879,481.0,3.11129,44.14225
5879,,3.11144,44.1421
5937,480.0,3.11169,44.14181
5937,,3.11183,44.14169
5937,,3.112,44.14147
5993,479.0,3.11205,44.14138
5993,,3.11205,44.14132
5993,,3.11203,44.14126
6017,479.0,3.11188,44.1412
6045,476.0,3.11156,44.14111
6045,,3.11138,44.14111
6068,473.0,3.11127,44.14113
6068,,3.11117,44.14114
6106,471.0,3.11081,44.14104
6106,,3.11065,44.14101
6152,468.0,3.11024,44.14103
6152,,3.10998,44.14101
6187,468.0,3.10981,44.14097
6187,,3.10965,44.14088
6216,468.0,3.10954,44.14079
6244,466.0,3.10933,44.14059
6289,465.0,3.10887,44.14037
6320,465.0,3.10853,44.14022
6343,464.0,3.10832,44.14009
6343,,3.10822,44.14002
6343,,3.10812,44.13998
6380,464.0,3.10792,44.13992
6403,464.0,3.10771,44.13978
6403,,3.10755,44.13971
6440,465.0,3.10737,44.13955
6477,466.0,3.10711,44.13927
6477,,3.10701,44.13914
6546,469.0,3.10663,44.13876
6546,,3.10653,44.13865
6568,470.0,3.10664,44.13856
6591,471.0,3.10686,44.13843
6591,,3.10695,44.13839
6617,475.0,3.10715,44.13832
6649,482.0,3.10751,44.13821
6649,,3.10771,44.13821
6685,491.0,3.10794,44.1382
6685,,3.10817,44.13827
6721,494.0,3.10836,44.1383
6721,,3.10843,44.13832
6721,,3.10848,44.13836
6742,497.0,3.10855,44.13843
6742,,3.10869,44.13853
6771,500.0,3.10882,44.1386
6771,,3.10928,44.13875
6771,,3.10938,44.13877
6832,504.0,3.10951,44.13883
6832,,3.10965,44.13894
6860,506.0,3.10977,44.13901
6860,,3.10989,44.13903
6885,511.0,3.11007,44.13905
6885,,3.1105,44.13908
6942,525.0,3.11075,44.13909
6942,,3.11096,44.13914
6977,530.0,3.11114,44.13923
6977,,3.11125,44.13931
6977,,3.11132,44.13937
7010,537.0,3.11144,44.13943
7010,,3.11156,44.13948
7033,542.0,3.11169,44.13951
7033,,3.11195,44.13951
7062,551.0,3.11204,44.13953
7062,,3.11209,44.13951
7062,,3.11208,44.13948
7082,557.0,3.11196,44.13937
7205,590.0,3.11138,44.13839
7205,,3.11129,44.13825
7271,605.0,3.11108,44.13785
7271,,3.11096,44.13756
7336,615.0,3.11089,44.13729
7336,,3.11093,44.13718
7416,639.0,3.11124,44.13665
7485,657.0,3.11151,44.13609
7525,669.0,3.11171,44.13577
7525,,3.11174,44.13571
7548,669.0,3.11178,44.13557
7591,687.0,3.11194,44.13523
7639,698.0,3.11201,44.13481
7639,,3.11226,44.13449
7698,714.0,3.11234,44.13436
7698,,3.11244,44.1341
7698,,3.11247,44.13407
7698,,3.1125,44.13405
7698,,3.11254,44.13405
7735,723.0,3.11256,44.13408
7762,723.0,3.11259,44.13433
7762,,3.11264,44.13439
7762,,3.11269,44.13436
7776,732.0,3.11273,44.13427
7808,733.0,3.11279,44.13399
7808,,3.11288,44.13381
7842,742.0,3.11296,44.13372
7842,,3.11301,44.13371
7842,,3.11309,44.13375
7864,752.0,3.11314,44.13384
7887,755.0,3.11329,44.13402
7887,,3.11339,44.13411
7887,,3.11358,44.13445
7972,774.0,3.11365,44.13472
7998,777.0,3.11378,44.13493
7998,,3.11411,44.13528
8073,797.0,3.11428,44.13547
8073,,3.11444,44.13561
8111,807.0,3.11459,44.13571
8111,,3.11473,44.13579
8155,817.0,3.11505,44.13592
8155,,3.11509,44.13592
8155,,3.11512,44.13589
8155,,3.11516,44.13581
8178,822.0,3.11518,44.13575
8178,,3.11524,44.13569
8205,827.0,3.11546,44.13561
