access,altitude,distance,elevationGain,pointId,isAssistance,isMeet,lat,lon,name,raceId,services,shortName,type,livecams,dateFirstRunners,dateLastRunners
[],4,0,0,0,False,True,48.29262,-4.45176,Départ Lanvéoc,lalanv,[],Départ Lan,SIMPLE,[],2025-09-20T06:30:00.000+02:00,2025-09-20T06:30:00.000+02:00
[],59,16220,375,30,False,True,48.31295,-4.5583,Roscanvel,lalanv,[],Roscanvel,SIMPLE,[],2025-09-20T07:32:00.000+02:00,2025-09-20T08:59:00.000+02:00
[],41,37380,792,36,False,True,48.2778,-4.60538,Camaret,lalanv,[],Camaret,SIMPLE,[],2025-09-20T09:06:00.000+02:00,2025-09-20T12:50:00.000+02:00
[],53,39010,845,38,False,True,48.27902,-4.62226,Pointe du Toulinguet,lalanv,[],Pointe du ,SIMPLE,[],2025-09-20T09:14:00.000+02:00,2025-09-20T13:10:00.000+02:00
[],4,51580,1146,42,False,True,48.24036,-4.54544,Plage de Goulien,lalanv,[],Plage de G,SIMPLE,[],2025-09-20T10:17:00.000+02:00,2025-09-20T15:30:00.000+02:00
[],96,64570,1614,48,False,True,48.17132,-4.5514,Cap de la Chèvre,lalanv,[],Cap de la ,SIMPLE,[],2025-09-20T11:32:00.000+02:00,2025-09-20T18:26:00.000+02:00
[],11,74500,2048,52,False,True,48.22353,-4.5001,Port de Morgat,lalanv,[],Port de Mo,SIMPLE,[],2025-09-20T12:36:00.000+02:00,2025-09-20T20:58:00.000+02:00
[],3,82740,2331,54,False,True,48.23498,-4.42824,Estuaire de l'Aber,lalanv,[],Estuaire d,SIMPLE,[],2025-09-20T13:28:00.000+02:00,2025-09-20T22:51:00.000+02:00
[],15,90760,2769,60,False,True,48.21017,-4.36783,Arrivée,lalanv,[],Arrivée,SIMPLE,[],2025-09-20T14:30:00.000+02:00,2025-09-21T00:59:00.000+02:00
