year,bib,name,sex,variation_coefficient,vitesse_moy,amplitude,cv_median_peers,cv_median_elite,ecart_cv_peers,ecart_cv_elite
2025,114,Guillaume DENEFFE,MALE,42.039727085451105,7.723855464113041,12.49550286181521,42.16066675414113,42.05951618681361,-0.1209396686900277,-0.019789101362505335
2025,115,Tristan BLANCHARD,MALE,17.59041471354468,10.140474286026054,4.278159373559422,,42.05951618681361,,-24.469101473268932
2025,116,Janez KLANCNIK,MALE,43.69893024707643,7.339136076628084,7.939006650259203,,42.05951618681361,,1.6394140602628227
2025,117,Hajime MAMBA,MALE,54.993274812928505,5.862783485584324,12.369081343585593,43.63825576684503,42.05951618681361,11.355019046083477,12.933758626114894
2025,118,Dylan DAME,MALE,42.9924023705647,7.288807198317699,12.777591973244148,42.65132170208215,42.05951618681361,0.34108066848254737,0.9328861837510871
2025,119,Arden YOUNG,FEMALE,43.66034164326218,6.063890563274424,10.682977979727369,43.31165855329776,42.05951618681361,0.34868308996441755,1.6008254564485682
2025,120,Paulina KRAWCZAK,FEMALE,48.19500256547325,6.129305539289512,10.47429746401645,,42.05951618681361,,6.1354863786596425
2025,121,Lucy BARTHOLOMEW,FEMALE,43.916712028901486,6.657201849946641,11.404477611940298,43.18149945037668,42.05951618681361,0.7352125785248091,1.8571958420878758
2025,123,Nicolas JACOB,MALE,45.49067688523857,7.059364858814877,12.311797752808983,43.498551880139345,42.05951618681361,1.9921250050992256,3.4311606984249607
2025,124,Robin FOURNIER,MALE,41.69812331853859,7.391721263651657,11.621292775665399,42.68815263308367,42.05951618681361,-0.990029314545076,-0.3613928682750185
2025,125,Rubén DIEGUEZ QUIROGA,MALE,40.905881812551115,7.538583787471779,12.334140435835351,,42.05951618681361,,-1.153634374262495
2025,126,Enrica DEMATTEIS,FEMALE,40.41341252359159,6.533714095633019,11.23263506063947,,42.05951618681361,,-1.6461036632220214
2025,127,Ugo FERRARI,MALE,44.1481552366445,7.456044771445261,12.820469798657719,42.90241814811472,42.05951618681361,1.2457370885297792,2.0886390498308884
2025,128,Daniele CALANDRI,MALE,45.48501089262243,6.924612276400822,11.911145752143414,,42.05951618681361,,3.4254947058088163
2025,129,Elena HORTON,FEMALE,42.732926819004184,5.8762970364942575,10.343147208121827,43.463253152277,42.05951618681361,-0.7303263332728136,0.6734106321905742
2025,130,Clément DESILLE,MALE,39.41699227544726,7.354337031774247,8.999183688243141,,42.05951618681361,,-2.6425239113663537
2025,131,Ales SEDLAK,MALE,42.90241814811472,7.076346887223407,12.167197452229301,43.30180880934387,42.05951618681361,-0.39939066122914824,0.8429019613011093
2025,132,Yuanyuan WU,FEMALE,36.533756771301476,5.901432756597315,9.352509179926562,,42.05951618681361,,-5.525759415512134
2025,133,Mathieu COLZATO,MALE,44.60882733770424,6.9448471573557775,12.230492196878751,43.378242521172155,42.05951618681361,1.2305848165320867,2.549311150890631
2025,134,Mélanie DELASOIE,FEMALE,43.14609748684227,6.196174489217361,11.021997836278398,43.79041220653184,42.05951618681361,-0.644314719689568,1.0865813000286622
2025,135,Gerald FISTER,MALE,37.39936501359445,7.9080363910058065,9.73730225818138,,42.05951618681361,,-4.6601511732191625
2025,136,Fabien FEUTRIER,MALE,38.48426233816065,7.786953176240928,12.485294117647058,,42.05951618681361,,-3.575253848652963
2025,137,Jiří PETR,MALE,44.55222661163006,6.159403267379634,11.370535714285715,43.63125541585751,42.05951618681361,0.9209711957725517,2.492710424816451
2025,138,Aleš SVETINA,MALE,31.68898772118127,7.942139572556275,7.830855925254736,,42.05951618681361,,-10.37052846563234
2025,140,Laura HANSEN,FEMALE,40.4176060142711,6.116027446807474,10.001308900523561,43.79225929516374,42.05951618681361,-3.3746532808926375,-1.6419101725425094
2025,141,Antoine LAINÉ,MALE,28.737861315831893,8.159415686009162,7.257858968601567,,42.05951618681361,,-13.321654870981718
2025,142,Nicholas LIGHTBODY,MALE,33.29744695887147,7.826433932425815,9.225778834940678,,42.05951618681361,,-8.762069227942142
2025,143,Xingzhi BAI,MALE,46.66537753608109,6.669154236066496,12.515970515970515,43.27533809634271,42.05951618681361,3.3900394397383806,4.605861349267478
2025,144,Delbi VILLA GONGORA,MALE,28.904078106552323,8.194168977853764,6.973957993881015,,42.05951618681361,,-13.155438080261288
2025,146,Oana MIHALCEA,FEMALE,32.38604181888098,6.89820581580372,6.2065828211523595,,42.05951618681361,,-9.673474367932627
2025,147,Inês MARQUES,FEMALE,44.02819502504544,6.475806950808728,11.282392026578073,,42.05951618681361,,1.9686788382318312
2025,148,Edgar DIAS,MALE,45.02304524059421,6.4061485663813755,11.349424433717044,43.794106383795636,42.05951618681361,1.228938856798571,2.963529053780597
2025,149,Armando TEIXEIRA,MALE,25.377816476606522,8.424477759118517,6.21493709115347,,42.05951618681361,,-16.681699710207088
2025,150,Paul LENOIR,MALE,43.910000231730244,7.027279382563051,12.080632411067194,42.757551741217014,42.05951618681361,1.1524484905132297,1.8504840449166338
2025,151,Johann OBERMUELLER,MALE,45.967748095725916,6.6689868015534355,12.655900621118013,43.27533809634271,42.05951618681361,2.6924099993832087,3.908231908912306
2025,152,Stephanie HOWE,FEMALE,30.12197244208118,8.14108643148896,4.441865963380598,,42.05951618681361,,-11.93754374473243
2025,153,Emily BRUNT,FEMALE,40.71259283124725,5.996751733504412,10.946991404011461,,42.05951618681361,,-1.3469233555663607
2025,154,Clément MUGNIER,MALE,47.8978771234081,6.928901338080768,12.409257003654082,,42.05951618681361,,5.838360936594491
2025,156,Maëlle DERUAZ,FEMALE,41.726536178191644,6.9220146689681,11.516201959306708,43.30180880934387,42.05951618681361,-1.5752726311522238,-0.3329800086219663
2025,157,Daniel COLOM MASIP,MALE,43.27533809634271,6.451547370424813,11.511864406779662,43.266635629273836,42.05951618681361,0.00870246706887201,1.2158219095290974
2025,158,Dominique VAN MECHGELEN,FEMALE,44.46171172765154,6.613863891132585,8.173311737637407,,42.05951618681361,,2.40219554083793
2025,159,Brandon HULLEY,MALE,50.176885404732154,5.483766791643166,10.38179347826087,45.55225747115592,42.05951618681361,4.624627933576235,8.117369217918544
2025,160,Baptiste DEROUIN,MALE,39.37022714596468,6.149841426120486,10.140676841406767,43.266635629273836,42.05951618681361,-3.896408483309159,-2.6892890408489336
2025,162,William ENGLUND,MALE,42.16066675414113,7.73385962117091,12.186602870813397,42.346285668254424,42.05951618681361,-0.18561891411329157,0.10115056732752237
2025,164,Adur MENDIZABAL,MALE,30.377166462563764,8.260443955552814,7.381646064059556,,42.05951618681361,,-11.682349724249846
2025,165,Jack CHAMBERLAIN,MALE,36.65237224275241,7.972126026248418,8.383973770640859,,42.05951618681361,,-5.407143944061197
2025,166,Tomáš ŠTVERÁK,MALE,47.575987977385246,6.4391129840168775,12.289505428226779,43.266635629273836,42.05951618681361,4.30935234811141,5.516471790571636
2025,167,Tony MOULAI,MALE,32.30684133629143,8.113253235162157,7.93978190533751,,42.05951618681361,,-9.752674850522183
2025,168,Kimino MIYAZAKI,FEMALE,45.33375525721969,6.177955652061914,11.118224809021463,,42.05951618681361,,3.2742390704060824
2025,169,Xavier DIEPART,MALE,43.81499469372307,6.788232640960407,12.344103392568659,,42.05951618681361,,1.755478506909462
2025,170,Jean-Adrien MICHEL,MALE,49.44499124011001,6.460529848421715,12.289505428226779,43.5210874632873,42.05951618681361,5.923903776822705,7.385475053296396
2025,171,Geoffroy BONNET,MALE,42.02927211467999,7.012826086858195,11.594840667678302,43.498551880139345,42.05951618681361,-1.4692797654593548,-0.03024407213361968
2025,172,Weiqiang ZHANG,MALE,46.082052748874816,6.564366517303497,11.750865051903116,43.79041220653184,42.05951618681361,2.291640542342975,4.022536562061205
2025,173,Francisco ESTÉVEZ SARMIENTO,MALE,41.43768558087751,6.38622927665908,10.171048252911815,,42.05951618681361,,-0.621830605936097
2025,174,Maximiliano VAZQUEZ,MALE,28.46041360276312,8.384707170650332,6.633123556507493,,42.05951618681361,,-13.599102584050492
2025,175,Nicolas CERISIER,MALE,30.058454811358974,8.47829831461405,6.570906496953182,,42.05951618681361,,-12.001061375454636
2025,176,Paul CREUZET,MALE,42.399805164624986,7.248424698002058,11.985882352941177,42.77686992509844,42.05951618681361,-0.37706476047345205,0.340288977811376
2025,177,Kerry-Ann MARSHALL,FEMALE,46.317285521950765,5.4078913360423835,10.452804377564979,44.33640222195906,42.05951618681361,1.980883299991703,4.257769335137155
2025,178,Matt PALILLA,MALE,40.51045624904888,7.122388407387023,11.41725812476653,42.80574893675084,42.05951618681361,-2.2952926877019593,-1.5490599377647314
2025,179,Mariya NIKOLOVA,FEMALE,40.22205023960103,6.428022997017749,11.150674936154688,,42.05951618681361,,-1.8374659472125785
2025,180,Marisa ROMEO,FEMALE,43.152684201141504,5.670767704328553,10.191397132377459,43.313602408604055,42.05951618681361,-0.1609182074625508,1.093168014327894
2025,181,Alexandre RAYNAUD,MALE,43.1050657385484,6.900849116856913,11.68795411089866,43.64715117237215,42.05951618681361,-0.5420854338237504,1.045549551734787
2025,182,Florian PIERRE,MALE,29.542069646378987,8.09343698413408,7.311177375017478,,42.05951618681361,,-12.517446540434623
2025,183,Hippolyte PESCI,MALE,41.76357114529141,7.4299215164982755,12.259927797833935,42.667252624253635,42.05951618681361,-0.903681478962227,-0.29594504152220225
2025,184,Takuya IKEHATA,MALE,43.92822429875983,7.055689533356284,12.44969450101833,43.378242521172155,42.05951618681361,0.549981777587675,1.8687081119462192
2025,185,Guillaume HANSEL,MALE,41.04419696164802,7.1185594788817514,12.434499593165176,,42.05951618681361,,-1.015319225165591
2025,186,William DUPUIS,MALE,35.3778958018836,7.565817229585155,8.548491361741512,,42.05951618681361,,-6.681620384930014
2025,188,Jan HÖGLUND,MALE,35.178085090840476,7.9733415708615825,7.813708123763588,,42.05951618681361,,-6.881431095973134
2025,189,Marco BELLINI,MALE,45.45204580928554,6.830389833221974,12.45476772616137,43.52677600920873,42.05951618681361,1.925269800076812,3.3925296224719332
2025,190,Scott COOPER,MALE,45.02655308499822,6.5383261160792525,11.43006731488407,43.710833811194675,42.05951618681361,1.3157192738035448,2.9670368981846096
2025,191,Galen REYNOLDS,MALE,45.99368120528027,6.378533118595227,11.773497688751926,43.5695069562672,42.05951618681361,2.4241742490130704,3.9341650184666577
2025,192,Chi Shing YEUNG,MALE,48.305800534210476,5.614423959284101,10.194796531020682,44.598357893108734,42.05951618681361,3.7074426411017427,6.246284347396866
2025,193,Patrizio BARTOLINI,MALE,39.922991738757254,6.673174225275981,11.118224809021463,,42.05951618681361,,-2.136524448056356
2025,194,Seppe ODEYN,MALE,50.30226249129216,5.684564958047536,11.692425401683243,44.04289322703302,42.05951618681361,6.259369264259142,8.242746304478551
2025,195,Anthony PONTIER,MALE,43.498551880139345,7.0242961116032525,11.387481371087928,43.18149945037668,42.05951618681361,0.31705242976266845,1.439035693325735
2025,196,Benje PATTERSON,MALE,45.98573736844752,6.074051374411605,11.823597678916828,43.51442297998209,42.05951618681361,2.47131438846543,3.926221181633913
2025,197,Jisu KIM,MALE,42.62279127309762,6.299158733031008,11.516201959306708,,42.05951618681361,,0.5632750862840084
2025,198,Diego FILIU,MALE,48.932134910807605,4.449437323693755,8.757593123209169,46.040311229773295,42.05951618681361,2.8918236810343103,6.872618723993995
2025,199,Jason SCHLARB,MALE,42.41773835220107,7.505300920548666,12.167197452229301,,42.05951618681361,,0.35822216538745977
2025,200,Cordis HALL,MALE,42.39168304487318,6.970110765930511,11.995290423861853,43.483790667239994,42.05951618681361,-1.092107622366811,0.3321668580595727
2025,201,Are FETVEIT,MALE,43.299008225286876,6.889370676763149,8.831512710797883,,42.05951618681361,,1.2394920384732657
2025,202,Oleksii MELNYK,MALE,43.794106383795636,6.221792020079792,10.923516797712653,43.63125541585751,42.05951618681361,0.1628509679381267,1.734590196982026
2025,203,Franco Hernan ORO,MALE,32.17513228859345,9.018412375799967,8.680465700548197,,42.05951618681361,,-9.884383898220158
2025,204,Albert MARTINEZ PONS,MALE,42.601008686487695,6.724481952526666,11.647865853658537,43.266635629273836,42.05951618681361,-0.6656269427861403,0.5414924996740851
2025,205,Alexandre QUETTIER,MALE,43.01257866898773,6.382129067397886,10.57943925233645,43.794106383795636,42.05951618681361,-0.7815277148079076,0.9530624821741185
2025,206,Melvyn BRACON,MALE,42.887180098744075,6.741228112280047,11.425794392523365,43.27533809634271,42.05951618681361,-0.3881579975986327,0.8276639119304647
2025,207,Jan PROCHÁZKA,MALE,32.930396880955,8.454247404065201,7.965854490803864,,42.05951618681361,,-9.129119305858609
2025,208,Nigel HILL,MALE,43.019065148373414,6.658809426967043,11.336795252225519,,42.05951618681361,,0.9595489615598041
2025,209,Jérôme FERRIS,MALE,41.99412553487788,6.7250720323913,11.643428571428572,43.27533809634271,42.05951618681361,-1.2812125614648266,-0.06539065193572924
2025,210,Benjamin KERVEVAN,MALE,43.75655289571464,6.669699380051093,10.986340762041698,,42.05951618681361,,1.697036708901031
2025,211,Michal LESNIAK,MALE,46.14613725378471,6.078901337733677,10.76955602536998,43.4125880681408,42.05951618681361,2.733549185643909,4.086621066971098
2025,212,Mathias CARROT,MALE,26.606232562590197,8.75072904537609,6.836215705431077,,42.05951618681361,,-15.453283624223413
2025,213,Takumi SAWAYANAGI,MALE,50.04389527553318,5.616958071770158,11.26991150442478,44.53726857324287,42.05951618681361,5.506626702290312,7.984379088719571
2025,214,Alessio DONATI,MALE,33.710601870715514,6.6882252216228,7.240850734514959,,42.05951618681361,,-8.348914316098096
2025,215,Stefano RUZZA,MALE,46.002207400268276,6.471750087755782,11.612462006079028,43.79225929516374,42.05951618681361,2.2099481051045373,3.9426912134546654
2025,216,Mickael GASC,MALE,43.555000138278125,7.153558310780024,12.890763390974273,42.854083542432775,42.05951618681361,0.7009165958453494,1.4954839514645144
2025,217,Samir TAZI,MALE,44.00055553430286,6.760053011187664,11.805330243337195,43.555000138278125,42.05951618681361,0.44555539602473715,1.9410393474892516
2025,218,Benjamin LEVIEUX,MALE,49.18689656957692,6.108821239322551,12.274698795180724,43.63125541585751,42.05951618681361,5.555641153719414,7.127380382763313
2025,219,Javier DOMINGUEZ LEDO,MALE,29.864333151716327,8.066963354675112,7.16571983634063,,42.05951618681361,,-12.195183035097283
2025,220,Morgan POULIQUEN,MALE,44.479417764606595,6.811534537426285,11.934400624755956,43.69224323813728,42.05951618681361,0.7871745264693146,2.4199015777929844
2025,221,Ronghua DENG,FEMALE,29.72960197929342,6.179718723904546,6.0124312653085354,,42.05951618681361,,-12.32991420752019
2025,222,Britta CLARK,FEMALE,44.7573017029126,5.558563952982677,10.946991404011461,43.6121689675098,42.05951618681361,1.1451327354027967,2.697785516098989
2025,224,Susanne ZAHLAUER,FEMALE,41.63918902089716,6.434388095170001,11.341001855287569,43.69224323813728,42.05951618681361,-2.053054217240117,-0.42032716591644714
2025,225,Manon GRAS,FEMALE,40.84077561964298,5.521272131577721,9.991500490356325,,42.05951618681361,,-1.2187405671706273
2025,226,Kanako EDAMOTO,FEMALE,48.925917229343874,5.059040461201252,10.067193675889328,45.33380041373492,42.05951618681361,3.5921168156089536,6.8664010425302635
2025,228,Katie WRIGHT,FEMALE,45.12627196550495,5.32373709474213,9.626456692913386,44.53726857324287,42.05951618681361,0.5890033922620788,3.0667557786913378
