dist_total;latitude;longitude;elevation
0.5918255796237725;45.919533;6.865792;1053.8
0.5961601413641029;45.919501;6.86576;1053.8
0.6004082521727107;45.919469;6.86573;1053.6
0.604974743340772;45.919437;6.865693;1053.6
0.6092354199983377;45.919408;6.865657;1053.6
0.6133966269808758;45.919379;6.865623;1053.6
0.6171970782926643;45.91935;6.865597;1053.6
0.6216139178784266;45.919315;6.86557;1053.6
0.6260307580871737;45.91928;6.865543;1053.6
0.6299589604706606;45.919251;6.865514;1053.6
0.6346743786475686;45.919219;6.865474;1053.6
0.6390138122088387;45.9192;6.865425;1053.6
0.6432881360739287;45.919187;6.865373;1053.6
0.647266459126618;45.919171;6.865327;1053.6
0.651471433780535;45.919152;6.86528;1053.8
0.6563422837531644;45.91912;6.865237;1054.0
0.660975049943733;45.919091;6.865194;1054.0
0.6654934713228491;45.919059;6.865158;1054.0
0.6700164413753276;45.91903;6.865117;1053.6
0.674175994628566;45.919005;6.865077;1053.6
0.678600744728285;45.918973;6.865043;1053.6
0.6831672519328372;45.918941;6.865006;1053.4
0.6875306358906538;45.918912;6.864968;1053.4
0.6919997091729233;45.918883;6.864928;1053.2
0.6968705701583207;45.918851;6.864885;1053.0
0.7014481238473534;45.918822;6.864843;1053.0
0.7058376433110501;45.918794;6.864803;1052.8
0.7102623993562092;45.918762;6.864769;1052.8
0.7145740557504755;45.918733;6.864732;1052.6
0.7192894928823267;45.918701;6.864692;1052.6
0.7241204653983001;45.918666;6.864655;1052.4
0.7283310141613021;45.918637;6.86462;1052.6
0.7327381224161246;45.918611;6.864577;1052.6
0.73745356401115;45.918579;6.864537;1052.6
0.7423244374416829;45.918547;6.864494;1052.6
0.7466594182908488;45.918522;6.864451;1052.6
0.7511844408392995;45.918496;6.864406;1052.4
0.755653530183645;45.918467;6.864366;1052.4
0.7601000386189686;45.918445;6.864318;1052.4
0.766596893446907;45.918408;6.864253;1052.4
0.7689609876694816;45.918394;6.86423;1052.2
0.7732216985403935;45.918365;6.864194;1052.0
0.7779275923762556;45.918339;6.864146;1052.0
0.7818720509270103;45.918317;6.864106;1052.0
0.7865607024106628;45.918288;6.864062;1052.0
0.790795406579612;45.918262;6.864022;1051.8
0.7951775357413953;45.91824;6.863975;1051.8
0.799382563139389;45.918221;6.863928;1051.8
0.8034999039012105;45.918205;6.86388;1051.6
0.8078820222455626;45.918182;6.863834;1051.4
0.8125900153459819;45.91816;6.863782;1051.4
0.8170365409363737;45.918138;6.863734;1051.4
0.8216091166706264;45.918115;6.863685;1051.4
0.8256811244201627;45.918096;6.86364;1051.4
0.8303262383994408;45.91807;6.863593;1051.6
0.8345808920589473;45.918048;6.863548;1051.6
0.8387192283858942;45.918029;6.863502;1051.6
0.8422752781617053;45.918016;6.86346;1051.6
0.8465473795533441;45.917997;6.863412;1051.4
0.8505257708636095;45.917981;6.863366;1051.2
0.8554151303248716;45.917962;6.863309;1051.2
0.8606468953944519;45.917939;6.86325;1051.0
0.8656061329522191;45.91792;6.863192;1051.0
0.870495496784893;45.917901;6.863135;1051.0
0.8747699092714885;45.917888;6.863083;1051.0
0.8792392087196841;45.917872;6.86303;1050.8
0.8835865011212947;45.917859;6.862977;1051.0
0.8884942796354216;45.917837;6.862922;1050.8
0.8926815395764097;45.917821;6.862873;1051.0
0.8975137375618093;45.917798;6.86282;1050.8
0.9014921402865793;45.917782;6.862774;1051.0
0.9058199574609771;45.917766;6.862723;1050.8
0.9100920733929557;45.917747;6.862675;1050.8
0.9147043371130549;45.917728;6.862622;1050.8
0.9193855006397276;45.917709;6.862568;1050.8
0.923642922761854;45.917693;6.862518;1050.8
0.9276674497535358;45.917683;6.862468;1050.8
0.9319395705121976;45.917664;6.86242;1050.8
0.9361969954840305;45.917648;6.86237;1050.6
0.9402447459746224;45.917632;6.862323;1050.6
0.9444464586831839;45.917619;6.862272;1050.6
0.9487859877147848;45.9176;6.862223;1050.4
0.9530434167392908;45.917584;6.862173;1050.6
0.9569527933708649;45.917568;6.862128;1050.4
0.9630360762384081;45.917546;6.862056;1050.2
0.9649074920815058;45.917539;6.862034;1050.2
0.9693828011646747;45.91752;6.861983;1050.2
0.9731550731222434;45.917504;6.86194;1050.2
0.9772028320880127;45.917488;6.861893;1050.0
0.9811122140823352;45.917472;6.861848;1050.0
0.9854400513486019;45.917456;6.861797;1050.0
0.9896135059436032;45.917446;6.861745;1050.0
0.9938185783232599;45.917427;6.861698;1050.0
0.9978663418205256;45.917411;6.861651;1050.0
1.0019383873256202;45.917392;6.861606;1050.0
1.0056665288920381;45.917382;6.86156;1050.0
1.0095759168076055;45.917366;6.861515;1049.8
1.0137632058748232;45.91735;6.861466;1050.0
1.017703809489236;45.917331;6.861423;1049.8
1.021821203960192;45.917315;6.861375;1049.6
1.026026283761637;45.917296;6.861328;1049.6
1.030155468898338;45.917283;6.861278;1049.4
1.034272866265942;45.917267;6.86123;1049.4
1.0386713509889958;45.917251;6.861178;1049.6
1.0423678603885245;45.917242;6.861132;1049.6
1.0466253120841853;45.917226;6.861082;1049.6
1.0505379568755808;45.917213;6.861035;1049.4
1.054447354231372;45.917197;6.86099;1049.4
1.0584319882117943;45.917184;6.860942;1049.4
1.0625493915536732;45.917168;6.860894;1049.4
1.0667511352379657;45.917155;6.860843;1049.6
1.0705968170243116;45.917146;6.860795;1049.4
1.074854274799361;45.91713;6.860745;1049.4
1.078648167569943;45.917123;6.860697;1049.4
1.0829760274560456;45.917107;6.860646;1049.2
1.0868169007691546;45.917094;6.8606;1049.2
1.090887113411191;45.917085;6.860549;1049.2
1.094799766787554;45.917072;6.860502;1049.0
1.0991973688398202;45.917062;6.860447;1049.0
1.1030703211209205;45.91705;6.8604;1049.0
1.1073447916640937;45.917037;6.860348;1049.0
1.1111856691358344;45.917024;6.860302;1049.0
1.1154601414527574;45.917011;6.86025;1049.2
1.121289370716111;45.916998;6.860177;1049.2
1.1233351725698766;45.916992;6.860152;1049.0
1.1274643775557736;45.916979;6.860102;1049.2
1.1315935833905404;45.916966;6.860052;1049.0
1.135685189404567;45.916954;6.860002;1049.2
1.1397841687524248;45.916944;6.859951;1049.0
1.1441315258194162;45.916931;6.859898;1048.8
1.1481161763866468;45.916918;6.85985;1048.6
1.1522614284673367;45.916909;6.859798;1048.6
1.1562398821835562;45.916893;6.859752;1049.0
1.16063839170216;45.916877;6.8597;1049.0
1.1641457351882127;45.916867;6.859657;1048.6
1.168420218215842;45.916854;6.859605;1048.6
1.1725376414724598;45.916838;6.859557;1048.4
1.1766828991807403;45.916829;6.859505;1048.4
1.180667556108407;45.916816;6.859457;1048.4
1.1850651771514153;45.916806;6.859402;1048.4
1.1893718882062128;45.9168;6.859347;1048.4
1.1935453886372043;45.91679;6.859295;1048.2
1.1976370062481991;45.916778;6.859245;1048.0
1.2018102417818017;45.916771;6.859192;1048.0
1.2060009041533897;45.916768;6.859138;1048.0
1.2104734163618363;45.916758;6.859082;1048.0
1.214768982869222;45.916749;6.859028;1048.2
1.2192383595192366;45.916733;6.858975;1048.0
1.2235128516884681;45.91672;6.858923;1048.0
1.2277873447445125;45.916707;6.858871;1048.0
1.2319891192045946;45.916694;6.85882;1048.0
1.2362466056027088;45.916678;6.85877;1047.8
1.2404669863896312;45.916669;6.858717;1047.4
1.2447414829246974;45.916656;6.858665;1047.4
1.2490643150991794;45.916646;6.858611;1047.4
1.2528647637807817;45.916634;6.858565;1047.4
1.2573583512201074;45.916621;6.85851;1047.4
1.2613829500258706;45.916611;6.85846;1047.6
1.2659946784628624;45.916595;6.858405;1047.6
1.2696168189256016;45.916586;6.85836;1047.2
1.2739450713829374;45.916566;6.858312;1047.0
1.277854504881063;45.91655;6.858267;1047.2
1.2818730877606193;45.916538;6.858218;1047.0
1.2859905300866232;45.916522;6.85817;1047.2
1.2901197657602472;45.916509;6.85812;1047.2
1.2941443720689847;45.916499;6.85807;1047.4
1.2982736092445906;45.916486;6.85802;1047.0
1.302511806889148;45.916474;6.857968;1047.0
1.308284993770102;45.916456;6.857898;1046.8
1.3102230686326624;45.916451;6.857874;1047.0
1.3142799353649477;45.916438;6.857825;1046.8
1.318892624159702;45.916432;6.857766;1046.8
1.3228773058430376;45.916419;6.857718;1046.6
1.327413464350262;45.916413;6.85766;1046.8
1.3313981472184342;45.9164;6.857612;1047.0
1.335720998016009;45.91639;6.857558;1047.0
1.3396667046633306;45.916378;6.85751;1047.0
1.3438402345798806;45.916368;6.857458;1046.8
1.347897106609512;45.916355;6.857409;1046.8
1.3523175371057363;45.916342;6.857355;1046.6
1.3562426140428687;45.916336;6.857305;1046.6
1.3605171332959345;45.916323;6.857253;1046.6
1.3645873990716904;45.916314;6.857202;1046.6
1.3687609334599953;45.916304;6.85715;1046.4
1.3728745217134397;45.916301;6.857097;1046.4
1.3769718154665218;45.916294;6.857045;1046.4
1.3812785653044923;45.916288;6.85699;1046.4
1.385203645950827;45.916282;6.85694;1046.2
1.3896013066075723;45.916272;6.856885;1046.2
1.3938031101071822;45.916259;6.856834;1046.2
1.3984757354361455;45.91625;6.856775;1046.4
1.4025003590953242;45.91624;6.856725;1046.4
1.4068980228677144;45.91623;6.85667;1046.4
1.4107710263248838;45.916218;6.856623;1046.2
1.4149443025084758;45.916211;6.85657;1046.2
1.4190735584878698;45.916198;6.85652;1046.0
1.4235332310711906;45.916192;6.856463;1046.0
1.4275901143343348;45.916179;6.856414;1046.2
1.432036330882362;45.91617;6.856358;1046.2
1.4363837418830478;45.916157;6.856305;1046.2
1.4410241259396421;45.916144;6.856248;1046.0
1.4451781050661876;45.916138;6.856195;1046.0
1.4496557671791879;45.916131;6.856138;1045.8
1.4540266475849362;45.916122;6.856083;1045.8
1.4584585146716653;45.916118;6.856026;1045.6
1.4628806067268165;45.916115;6.855969;1045.6
1.4672127392951957;45.916115;6.855913;1045.4
1.4715576964191974;45.916112;6.855857;1045.4
1.4759671887360468;45.916112;6.8558;1045.4
1.4803648620036631;45.916102;6.855745;1045.2
1.48494124842152;45.916099;6.855686;1045.2
1.4896719557589424;45.916102;6.855625;1045.2
1.4946708450309192;45.916112;6.855562;1045.2
1.5013571318512406;45.916118;6.855476;1045.0
1.5037552765362865;45.916118;6.855445;1045.0
1.5081871436230156;45.916122;6.855388;1045.0
1.5126739946455783;45.916122;6.85533;1045.2
1.5167740481663188;45.916122;6.855277;1045.2
1.5213382586893933;45.916122;6.855218;1044.8
1.5254518601247504;45.916125;6.855165;1044.8
1.529938710904808;45.916125;6.855107;1044.8
1.5342708426925749;45.916125;6.855051;1044.8
1.538730520539842;45.916131;6.854994;1044.8
1.5429212307123552;45.916134;6.85494;1044.8
1.5473530965340492;45.916138;6.854883;1044.4
1.5516209246230417;45.916141;6.854828;1044.4
1.555953055161669;45.916141;6.854772;1044.4
1.56022088302129;45.916144;6.854717;1044.2
1.56500853014491;45.916157;6.854658;1044.2
1.5690450292095341;45.91616;6.854606;1044.2
1.5735175866369666;45.91617;6.85455;1044.2
1.5773999162038075;45.916173;6.8545;1044.0
1.5819360939053735;45.916179;6.854442;1044.0
1.5862589600524433;45.916189;6.854388;1044.0
1.590449665872729;45.916192;6.854334;1044.0
1.5944723548186366;45.916192;6.854282;1044.0
1.598894440772749;45.916195;6.854225;1044.2
1.6029944888998053;45.916195;6.854172;1044.0
1.6072437926907754;45.916202;6.854118;1043.8
1.6111891215229066;45.916202;6.854067;1043.6
1.615289169132766;45.916202;6.854014;1043.6
1.6194901879947146;45.916198;6.85396;1043.6
1.6237205365450065;45.916192;6.853906;1043.4
1.6279112423652922;45.916189;6.853852;1043.6
1.632234108512362;45.916179;6.853798;1043.4
1.6365408670612773;45.916173;6.853743;1043.6
1.640714411301402;45.916163;6.853691;1043.4
1.6450593646892901;45.91616;6.853635;1043.2
1.6490958637539144;45.916157;6.853583;1043.2
1.653443275660457;45.916144;6.85353;1043.2
1.6575209185239275;45.916138;6.853478;1043.0
1.661846300856948;45.916131;6.853423;1043.2
1.6659165798643316;45.916122;6.853372;1043.2
1.6702419634042864;45.916115;6.853317;1043.2
1.6743872719736768;45.916106;6.853265;1043.2
1.6786652305922556;45.916102;6.85321;1043.2
1.6828105400763862;45.916093;6.853158;1043.0
1.687529472066331;45.916093;6.853097;1043.0
1.6944888927569297;45.91608;6.853009;1043.0
1.6969101289954156;45.916077;6.852978;1043.0
1.7010834154140206;45.91607;6.852925;1042.8
1.7057560559275957;45.916061;6.852866;1042.6
1.7097925621442918;45.916058;6.852814;1042.6
1.7141940692481303;45.916051;6.852758;1042.8
1.7181394088159823;45.916051;6.852707;1042.8
1.7227521291066525;45.916045;6.852648;1042.8
1.7266201094933546;45.916045;6.852598;1042.6
1.7309650720660006;45.916042;6.852542;1042.6
1.735374569945208;45.916042;6.852485;1042.6
1.7399509610388142;45.916045;6.852426;1042.4
1.7444871489774354;45.916051;6.852368;1042.0
1.748819286542062;45.916051;6.852312;1042.2
1.7530740645074443;45.916051;6.852257;1042.0
1.7579477192676414;45.916051;6.852194;1042.0
1.7623698163938923;45.916054;6.852137;1042.0
1.7669556528758632;45.916058;6.852078;1041.8
1.7713006142030578;45.916061;6.852022;1042.0
1.7757227105370128;45.916064;6.851965;1041.8
1.7804119887554226;45.91607;6.851905;1041.6
1.7848438596369811;45.916074;6.851848;1041.6
1.7891888197189083;45.916077;6.851792;1041.4
1.7935983148169068;45.916077;6.851735;1041.4
1.7980078099149668;45.916077;6.851678;1041.4
1.802107866760417;45.916077;6.851625;1041.4
1.806749440547842;45.916077;6.851565;1041.4
1.8110042165196585;45.916077;6.85151;1041.0
1.815540401898879;45.916083;6.851452;1041.0
1.8196377106691337;45.91609;6.8514;1041.0
1.824496750606177;45.916083;6.851338;1041.0
1.8284981007855432;45.916077;6.851287;1041.0
1.8330744892542907;45.916074;6.851228;1041.0
1.8373973637671777;45.916064;6.851174;1040.6
1.841574781154502;45.916064;6.85112;1040.4
1.8459968774883957;45.916061;6.851063;1040.4
1.8502450429783506;45.916051;6.85101;1040.6
1.8546159293551825;45.916042;6.850955;1040.6
1.8587894827482676;45.916032;6.850903;1040.6
1.8633370219981495;45.916022;6.850846;1040.6
1.8674823371100882;45.916013;6.850794;1040.6
1.8722699955248236;45.916;6.850735;1040.6
1.876667677100561;45.91599;6.85068;1040.4
1.8812746471543202;45.915978;6.850623;1040.0
1.885068615371807;45.915971;6.850575;1040.0
1.8913751860904235;45.915957;6.850496;1040.2
1.8933875076503253;45.915952;6.850471;1040.2
1.8977103910380546;45.915942;6.850417;1040.2
1.9018557117775636;45.915933;6.850365;1040.0
1.9062533983237717;45.915923;6.85031;1039.8
1.910560176264084;45.915917;6.850255;1039.8
1.9144425236089424;45.915914;6.850205;1039.8
1.918541574125729;45.915904;6.850154;1039.8
1.9227151371609796;45.915894;6.850102;1039.8
1.9271613753874304;45.915885;6.850046;1039.8
1.931182774480971;45.915878;6.849995;1039.6
1.9354210139588268;45.915866;6.849943;1039.6
1.9396173256478724;45.915846;6.849897;1039.8
1.9440026896921514;45.915834;6.849843;1039.8
1.9478436386366587;45.915821;6.849797;1039.6
1.9523841493668144;45.915805;6.849743;1039.6
1.9562251000344717;45.915792;6.849697;1039.4
1.960553046186127;45.915776;6.849646;1039.4
1.9643937998507495;45.91576;6.849602;1039.2
1.9688011740805775;45.915741;6.849552;1039.2
1.9728490368041234;45.915725;6.849505;1039.2
1.977486080250011;45.915702;6.849455;1039.0
1.9814916282390818;45.91568;6.849414;1039.0
1.9858099287526918;45.915658;6.849368;1038.8
1.9900059073976857;45.915635;6.849325;1039.0
1.9948769013476975;45.915603;6.849282;1038.8
1.998943985430469;45.915581;6.84924;1038.8
2.00284045817597;45.915558;6.849202;1038.8
2.007175919257812;45.91553;6.849163;1038.8
2.0111369087343327;45.915504;6.849128;1038.6
2.0150814913003656;45.915482;6.849088;1038.6
2.0192774783093084;45.915459;6.849045;1038.6
2.023482663256226;45.91544;6.848998;1038.6
2.02760017184126;45.915424;6.84895;1039.0
2.0317737684145047;45.915414;6.848898;1039.0
2.0355742910708825;45.915402;6.848852;1038.8
2.039705228062946;45.915382;6.848807;1038.8
2.0436498159656455;45.91536;6.848767;1038.8
2.0481729342748163;45.915331;6.848726;1038.8
2.0520535154412;45.915306;6.848691;1039.0
2.055667104705969;45.915283;6.848658;1039.0
2.059602055133197;45.915258;6.848622;1039.4
2.0636680195617556;45.915238;6.848578;1039.6
2.06760873004692;45.915219;6.848535;1040.0
2.071754101646816;45.91521;6.848483;1040.2
2.076995391909622;45.915203;6.848416;1040.4
2.0787297128639404;45.9152;6.848394;1040.4
2.0827144713701817;45.915187;6.848346;1040.4
2.086906213130344;45.915165;6.848302;1040.4
2.0908189834069684;45.915152;6.848255;1040.8
2.094523343043765;45.915136;6.848213;1040.8
2.0983343545921107;45.915117;6.848172;1040.2
2.102038716026719;45.915101;6.84813;1040.2
2.1062439212542277;45.915082;6.848083;1040.6
2.110572260050857;45.915062;6.848035;1040.8
2.1146444315304933;45.915043;6.84799;1041.0
2.118836180462712;45.915021;6.847946;1041.0
2.1229746837024583;45.915002;6.8479;1040.8
2.1266608312180932;45.914982;6.847862;1040.8
2.1305703531989315;45.914966;6.847817;1040.6
2.1344434344035847;45.914954;6.84777;1040.6
2.138572772455156;45.914941;6.84772;1040.6
2.1425974838035313;45.914931;6.84767;1040.6
2.1466752134129474;45.914925;6.847618;1040.8
2.150772605096663;45.914918;6.847566;1040.8
2.1549931122120065;45.914909;6.847513;1040.8
2.1594626135750175;45.914893;6.84746;1041.2
2.163788089807239;45.914886;6.847405;1041.0
2.1684009049100994;45.91488;6.847346;1041.0
2.1724786381666137;45.914874;6.847294;1040.4
2.176880236244414;45.914867;6.847238;1039.8
2.1806855871504673;45.914864;6.847189;1039.8
2.1846450883645274;45.914861;6.847138;1039.6
2.189042854432661;45.914851;6.847083;1039.6
2.1931882519198886;45.914842;6.847031;1039.6
2.1975166044936167;45.914822;6.846983;1039.4
2.2022248057056144;45.9148;6.846931;1039.4
2.206516505870287;45.914774;6.84689;1039.2
2.2108988246473973;45.914752;6.846843;1039.2
2.2150373427195174;45.914733;6.846797;1039.0
2.2189129966050554;45.914714;6.846755;1039.2
2.2224796747561832;45.914688;6.846728;1039.0
2.2261870456141133;45.914662;6.846698;1039.0
2.2299362518011505;45.914634;6.846671;1038.8
2.235496247636884;45.914592;6.846632;1039.0
2.237579103683293;45.914576;6.846618;1039.0
2.241463751928384;45.914547;6.84659;1039.0
2.2458806770048927;45.914512;6.846563;1039.0
2.2503728407478167;45.914477;6.846534;1039.2
2.2540938164108257;45.914448;6.84651;1039.2
2.2583420426664333;45.914416;6.84648;1039.2
2.2617367837883458;45.91439;6.846457;1039.2
2.2654859956796187;45.914362;6.84643;1039.2
2.269328047221209;45.914333;6.846403;1039.2
2.272806383795467;45.914307;6.846378;1039.4
2.276318860059541;45.914278;6.84636;1039.4
2.2796986905982197;45.91425;6.846343;1039.6
2.283466075563164;45.914218;6.846327;1039.6
2.286944414365869;45.914192;6.846302;1040.0
2.291132522146327;45.914157;6.846282;1040.0
2.29448736573203;45.914131;6.84626;1040.2
2.2987350693224466;45.914096;6.846238;1040.2
2.302345850587348;45.914067;6.846217;1040.2
2.306225931873637;45.914035;6.846197;1040.4
2.309301211367672;45.91401;6.84618;1040.4
2.313469035993387;45.913974;6.846165;1040.4
2.3175529595296758;45.913939;6.846149;1040.4
2.321272382689263;45.913907;6.846135;1040.4
2.324754916738233;45.913878;6.846118;1040.8
2.3283409555620356;45.91385;6.846095;1041.0
2.3323908532531727;45.913818;6.84607;1041.0
2.3359575511548485;45.913792;6.846043;1041.2
2.340007449811903;45.91376;6.846018;1041.2
2.3434022019574132;45.913734;6.845995;1041.4
2.347313780278406;45.913702;6.845974;1041.8
2.350495242458993;45.913677;6.845954;1041.8
2.3539311772155416;45.913651;6.84593;1042.0
2.3596913541267712;45.913603;6.845902;1042.2
2.3637412559299773;45.913571;6.845877;1042.6
2.368326030272326;45.913533;6.845854;1042.6
2.3722061174961184;45.913501;6.845834;1042.6
2.3758523697564793;45.913472;6.845812;1042.6
2.379830705565164;45.91344;6.845789;1042.2
2.3836312708005125;45.913411;6.845763;1042.0
2.3876096074839404;45.913379;6.84574;1042.0
2.391717644995054;45.913344;6.845723;1042.0
2.395052698608077;45.913315;6.845712;1042.0
2.399335088052969;45.913277;6.845703;1042.0
2.403318865170908;45.913242;6.845692;1042.0
2.4099910092996457;45.913182;6.845691;1042.0
2.412226985784316;45.913162;6.845694;1042.0
2.416920184131863;45.91312;6.8457;1042.0
2.4216063632223266;45.913078;6.845695;1042.0
2.4261974067305387;45.913037;6.845688;1042.0
2.430873357149418;45.912995;6.845685;1041.6
2.436212955904921;45.912947;6.845687;1041.4
2.4407745728020602;45.912906;6.845685;1041.4
2.445444759721207;45.912864;6.845685;1041.4
2.4501309389589556;45.912822;6.84568;1040.8
2.4547135010686736;45.912781;6.845674;1040.6
2.4590748753854434;45.912742;6.845668;1040.2
2.4633179517164443;45.912704;6.845663;1040.2
2.468004131046246;45.912662;6.845658;1040.0
2.472240855015544;45.912624;6.845654;1039.8
2.476500824899004;45.912586;6.845647;1039.8
2.4808711104512584;45.912547;6.84564;1039.8
2.485453672794669;45.912506;6.845634;1039.6
2.489600630968112;45.91247;6.84562;1039.4
2.4937887564858734;45.912435;6.8456;1039.0
2.49736541727803;45.912406;6.84558;1038.4
2.501030718206217;45.912378;6.845555;1038.4
