distance_cum,altitude,lon,lat
0,1045,6.86912,45.9236
1,1045,6.86913,45.92359
8,1045,6.86921,45.92356
15,1044,6.86929,45.92354
38,1043,6.86957,45.92346
43,1043,6.86961,45.92343
48,1043,6.86965,45.92339
52,1042,6.86967,45.92336
53,1042,6.86968,45.92336
57,1042,6.86969,45.92332
67,1041,6.86969,45.92323
77,1041,6.86964,45.92315
82,1041,6.86961,45.92311
87,1041,6.86958,45.92307
91,1041,6.86955,45.92304
105,1041,6.86942,45.92295
114,1042,6.86932,45.92292
118,1042,6.86928,45.9229
126,1043,6.86921,45.92284
140,1043,6.86909,45.92275
154,1043,6.86897,45.92266
172,1043,6.86883,45.92253
176,1043,6.8688,45.9225
193,1043,6.86868,45.92237
201,1043,6.86862,45.92231
219,1043,6.86848,45.92218
237,1042,6.86832,45.92207
272,1041,6.86806,45.92181
294,1041,6.8679,45.92164
303,1040,6.86785,45.92157
323,1041,6.86771,45.92142
327,1041,6.86768,45.92139
349,1041,6.86753,45.92122
373,1041,6.86737,45.92104
394,1040,6.8672,45.92089
402,1040,6.86714,45.92083
424,1038,6.86697,45.92067
446,1038,6.86681,45.92051
467,1038,6.86666,45.92035
476,1039,6.8666,45.92028
497,1040,6.86642,45.92014
514,1040,6.86628,45.92002
536,1039,6.86613,45.91986
545,1039,6.86606,45.91979
563,1038,6.86592,45.91966
576,1038,6.86581,45.91957
598,1037,6.86565,45.91941
607,1037,6.86558,45.91935
628,1037,6.8654,45.9192
632,1037,6.86535,45.91919
654,1037,6.86514,45.91906
659,1037,6.8651,45.91903
683,1036,6.86491,45.91886
687,1036,6.86488,45.91883
709,1036,6.86468,45.91869
713,1036,6.86464,45.91866
742,1035,6.86437,45.91849
750,1035,6.86429,45.91844
755,1035,6.86425,45.91841
777,1035,6.86404,45.91827
799,1036,6.86379,45.91817
808,1036,6.8637,45.91813
829,1035,6.86346,45.91803
838,1034,6.86336,45.91799
861,1033,6.86309,45.91791
865,1033,6.86304,45.9179
885,1033,6.86281,45.91782
894,1032,6.86271,45.91778
917,1033,6.86244,45.91769
935,1033,6.86223,45.91763
964,1033,6.86189,45.91752
987,1034,6.86162,45.91744
996,1034,6.86152,45.9174
1014,1034,6.86131,45.91733
1022,1034,6.86122,45.91729
1042,1035,6.86099,45.91721
1047,1036,6.86093,45.9172
1068,1035,6.86067,45.91713
1100,1032,6.86028,45.91705
1108,1031,6.86018,45.91703
1125,1029,6.85997,45.91697
1134,1029,6.85987,45.91694
1157,1028,6.85959,45.91688
1165,1028,6.85949,45.91685
1188,1029,6.85921,45.91679
1197,1029,6.8591,45.91677
1210,1029,6.85894,45.91673
1222,1029,6.85879,45.91669
1244,1028,6.85852,45.91663
1257,1028,6.85836,45.9166
1281,1028,6.85806,45.91654
1295,1029,6.8579,45.91649
1303,1030,6.8578,45.91647
1326,1032,6.85752,45.9164
1330,1032,6.85747,45.91639
1354,1032,6.85718,45.91633
1362,1032,6.85707,45.91631
1384,1032,6.8568,45.91627
1388,1032,6.85674,45.91627
1433,1034,6.85618,45.91617
1455,1035,6.8559,45.91613
1463,1035,6.8558,45.91613
1481,1035,6.85557,45.91615
1504,1031,6.85527,45.91615
1519,1029,6.85508,45.91615
1532,1028,6.85491,45.91616
1537,1027,6.85485,45.91617
1542,1027,6.85479,45.91617
1564,1027,6.85451,45.9162
1573,1027,6.85439,45.9162
1595,1027,6.85411,45.91622
1608,1028,6.85394,45.91622
1630,1029,6.85366,45.9162
1639,1030,6.85355,45.91619
1643,1031,6.85349,45.91618
1668,1032,6.85317,45.91615
1682,1032,6.853,45.91613
1687,1032,6.85294,45.91612
1710,1030,6.85264,45.91609
1719,1029,6.85252,45.91609
1740,1027,6.85225,45.9161
1753,1028,6.85209,45.91611
1778,1028,6.85177,45.91612
1792,1027,6.85158,45.91612
1814,1023,6.8513,45.91611
1828,1022,6.85113,45.91609
1851,1022,6.85084,45.91604
1860,1022,6.85072,45.91603
1891,1024,6.85033,45.91596
1915,1025,6.85004,45.91591
1929,1026,6.84987,45.91587
1942,1027,6.84971,45.91583
1960,1029,6.8495,45.91576
1982,1031,6.84927,45.91564
1987,1031,6.84922,45.91561
2010,1031,6.849,45.91548
2022,1030,6.84887,45.91542
2043,1026,6.84866,45.9153
2055,1024,6.84853,45.91524
2058,1024,6.84849,45.91523
2062,1024,6.84844,45.91523
2074,1024,6.84829,45.91519
2096,1023,6.84805,45.9151
2104,1022,6.84796,45.91506
2126,1022,6.84771,45.91497
2141,1027,6.84752,45.91493
2159,1028,6.8473,45.91488
2168,1028,6.84719,45.91488
2190,1030,6.84692,45.91481
2198,1032,6.84683,45.91477
2219,1035,6.84664,45.91464
2223,1036,6.84661,45.91461
2244,1035,6.84649,45.91444
2252,1035,6.84645,45.91437
2260,1035,6.8464,45.91431
2278,1034,6.84631,45.91416
2294,1034,6.84621,45.91404
2306,1033,6.84615,45.91394
2321,1034,6.84605,45.91382
2333,1035,6.84597,45.91373
2354,1035,6.84585,45.91356
2368,1036,6.84577,45.91345
2389,1036,6.84567,45.91327
2393,1035,6.84567,45.91324
2417,1031,6.84566,45.91302
2442,1025,6.84564,45.9128
2446,1025,6.84563,45.91276
2451,1025,6.84563,45.91272
2474,1027,6.84558,45.91251
2483,1029,6.84552,45.91244
2506,1031,6.84542,45.91225
2520,1031,6.84538,45.91213
2540,1029,6.84533,45.91195
2553,1030,6.84528,45.91184
2574,1034,6.84514,45.91168
2582,1035,6.84507,45.91163
2594,1036,6.84497,45.91154
2614,1035,6.84482,45.9114
2626,1035,6.84472,45.91132
2637,1034,6.8446,45.91126
2649,1033,6.84449,45.91118
2674,1033,6.84428,45.91102
2695,1034,6.84415,45.91085
2703,1034,6.8441,45.91079
2724,1036,6.84389,45.91066
2728,1036,6.84385,45.91064
2737,1038,6.84376,45.9106
2749,1039,6.84363,45.91053
2759,1039,6.84354,45.91047
2764,1039,6.84349,45.91044
2780,1039,6.84335,45.91034
2801,1038,6.84315,45.91021
2805,1038,6.8431,45.91019
2810,1037,6.84306,45.91016
2827,1036,6.84289,45.91006
2839,1035,6.84279,45.90998
2854,1034,6.84265,45.90988
2872,1034,6.84248,45.90977
2893,1033,6.84228,45.90965
2908,1032,6.84212,45.90957
2913,1032,6.84207,45.90954
2937,1031,6.84182,45.90942
2945,1032,6.84173,45.90939
2966,1033,6.84149,45.90929
2971,1033,6.84144,45.90927
2979,1033,6.84135,45.90923
2996,1033,6.84116,45.90916
3018,1039,6.84087,45.90913
3022,1039,6.84082,45.90912
3043,1035,6.84057,45.90905
3066,1028,6.84032,45.90895
3077,1025,6.84019,45.9089
3097,1024,6.83995,45.90884
3101,1024,6.8399,45.90884
3118,1024,6.83969,45.90881
3125,1023,6.8396,45.90878
3149,1020,6.83933,45.90868
3163,1019,6.83917,45.90862
3178,1020,6.83901,45.90855
3200,1022,6.83876,45.90846
3204,1023,6.83871,45.90845
3227,1026,6.83847,45.90833
3235,1026,6.8384,45.90827
3252,1025,6.83828,45.90814
3273,1024,6.83809,45.90801
3278,1024,6.83804,45.90798
3288,1023,6.83794,45.90793
3293,1023,6.83788,45.90791
3303,1022,6.83777,45.90786
3307,1022,6.83772,45.90784
3323,1021,6.83754,45.90778
3328,1021,6.83748,45.90776
3347,1022,6.83724,45.90772
3351,1022,6.83719,45.90771
3357,1023,6.83712,45.90771
3390,1029,6.83671,45.90779
3401,1029,6.83657,45.90782
3413,1029,6.83642,45.90784
3425,1029,6.83626,45.90784
3447,1027,6.83602,45.90775
3468,1023,6.83584,45.9076
3492,1020,6.83569,45.90741
3502,1017,6.83564,45.90733
3531,1016,6.83537,45.90715
3553,1019,6.83514,45.90703
3586,1016,6.8349,45.90679
3607,1013,6.83469,45.90667
3611,1013,6.83464,45.90666
3634,1014,6.83437,45.90658
3638,1014,6.83432,45.90658
3647,1016,6.8342,45.90657
3656,1018,6.83408,45.90658
3660,1018,6.83404,45.90659
3665,1020,6.83398,45.9066
3673,1022,6.83387,45.9066
3679,1024,6.8338,45.90659
3687,1025,6.83372,45.90656
3695,1026,6.83363,45.90652
3699,1027,6.83359,45.90649
3703,1028,6.83356,45.90646
3715,1029,6.8335,45.90636
3719,1029,6.83348,45.90633
3729,1029,6.83342,45.90625
3736,1028,6.83337,45.9062
3742,1028,6.83331,45.90616
3762,1031,6.83315,45.90602
3766,1031,6.83312,45.90599
3774,1029,6.83308,45.90593
3788,1025,6.833,45.90581
3793,1023,6.83298,45.90577
3798,1021,6.83297,45.90573
3801,1020,6.83295,45.9057
3808,1018,6.83292,45.90564
3817,1015,6.83288,45.90557
3826,1014,6.83281,45.90551
3839,1014,6.83269,45.90542
3843,1013,6.83266,45.90539
3852,1013,6.83258,45.90534
3871,1012,6.83241,45.90521
3875,1012,6.83238,45.90519
3881,1014,6.8323,45.90518
3891,1016,6.83218,45.90514
3898,1018,6.83211,45.90511
3900,1019,6.83208,45.9051
3912,1024,6.83195,45.90506
3917,1025,6.83188,45.90505
3934,1031,6.83166,45.90505
3938,1031,6.83162,45.90504
3957,1031,6.8314,45.90496
3962,1030,6.83135,45.90493
3972,1028,6.83125,45.90488
3981,1026,6.83116,45.90483
3989,1024,6.83107,45.90479
4015,1016,6.8308,45.90465
4028,1014,6.83067,45.90458
4042,1011,6.83055,45.90449
4055,1010,6.83042,45.90441
4069,1010,6.8303,45.90432
4081,1012,6.83019,45.90424
4096,1014,6.83007,45.90414
4107,1014,6.82999,45.90405
4131,1014,6.82984,45.90387
4137,1014,6.82979,45.90382
4172,1012,6.82948,45.90359
4181,1013,6.82941,45.90353
4202,1013,6.82927,45.90337
4223,1013,6.82917,45.90319
4233,1014,6.82912,45.90311
4238,1014,6.82909,45.90307
4242,1014,6.82906,45.90304
4251,1014,6.82899,45.90298
4265,1013,6.82888,45.90288
4269,1013,6.82884,45.90285
4293,1013,6.8286,45.90272
4297,1014,6.82855,45.9027
4316,1015,6.82832,45.90266
4321,1014,6.82825,45.90265
4341,1013,6.828,45.90264
4346,1012,6.82794,45.90265
4350,1012,6.82789,45.90266
4354,1011,6.82784,45.90268
4362,1011,6.82775,45.90272
4371,1011,6.82766,45.90277
4374,1011,6.82763,45.90279
4385,1010,6.8275,45.90281
4388,1010,6.82746,45.90281
4406,1008,6.82728,45.90271
4411,1007,6.82723,45.90268
4426,1006,6.82711,45.90257
4436,1006,6.82704,45.9025
4455,1006,6.82693,45.90234
4469,1006,6.82685,45.90223
4492,1007,6.8267,45.90205
4496,1007,6.82668,45.90202
4513,1006,6.82659,45.90188
4521,1006,6.82655,45.90181
4525,1006,6.82653,45.90178
4541,1006,6.82641,45.90166
4556,1006,6.82626,45.90158
4572,1008,6.82606,45.90158
4593,1012,6.82579,45.90163
4617,1009,6.82551,45.90154
4639,1001,6.8253,45.90141
4659,997,6.82514,45.90127
4664,997,6.8251,45.90124
4668,996,6.82505,45.90122
4672,996,6.825,45.90121
4689,999,6.82479,45.90117
4713,1004,6.82449,45.90113
4716,1004,6.82444,45.90113
4737,1004,6.82418,45.90108
4746,1005,6.82407,45.90106
4768,1007,6.82379,45.90103
4772,1007,6.82375,45.90102
4775,1007,6.8237,45.90102
4800,1004,6.82342,45.90092
4822,1006,6.82315,45.90086
4831,1006,6.82304,45.90083
4852,1006,6.82278,45.90079
4856,1006,6.82272,45.90078
4878,1009,6.82244,45.90078
4909,1014,6.82205,45.90075
4913,1015,6.822,45.90075
4931,1011,6.82179,45.90067
4938,1010,6.82171,45.90065
4941,1010,6.82167,45.90064
4949,1009,6.82157,45.90062
4962,1009,6.82141,45.90062
4966,1009,6.82136,45.90062
4975,1008,6.82124,45.90064
4979,1008,6.82119,45.90064
4989,1007,6.82106,45.90066
4997,1008,6.82097,45.90068
5000,1009,6.82093,45.90069
5002,1008,6.8209,45.90069
5009,1009,6.82082,45.9007
5015,1010,6.82074,45.90072
5019,1010,6.8207,45.90073
5024,1011,6.82063,45.90075
5028,1011,6.82059,45.90075
5034,1013,6.82052,45.90078
5044,1016,6.82041,45.90082
5051,1019,6.82033,45.90085
5059,1024,6.82024,45.90088
5066,1028,6.82015,45.90089
5073,1029,6.82006,45.90088
5075,1030,6.82003,45.90088
5079,1030,6.81998,45.90087
5086,1030,6.81989,45.90086
5089,1030,6.81986,45.90086
5091,1029,6.81983,45.90085
5098,1029,6.81974,45.90084
5102,1029,6.81969,45.90083
5106,1030,6.81964,45.90083
5108,1030,6.81961,45.90083
5112,1030,6.81956,45.90082
5119,1030,6.81948,45.9008
5126,1031,6.81939,45.90081
5136,1035,6.81928,45.90083
5141,1036,6.81921,45.90084
5150,1035,6.8191,45.90086
5153,1034,6.81907,45.90087
5158,1032,6.819,45.90088
5166,1032,6.81891,45.90091
5176,1035,6.81879,45.90093
5183,1036,6.8187,45.90093
5190,1036,6.8186,45.90093
5195,1033,6.81854,45.90091
5203,1032,6.81844,45.9009
5218,1034,6.81827,45.90096
5239,1041,6.81807,45.90108
5247,1043,6.81798,45.90112
5270,1041,6.81771,45.90121
5273,1041,6.81767,45.90122
5277,1041,6.81763,45.90124
5300,1041,6.81736,45.90132
5304,1041,6.81731,45.90134
5319,1041,6.81713,45.90138
5337,1042,6.81692,45.90144
5340,1042,6.81688,45.90145
5366,1040,6.81656,45.90151
5379,1037,6.8164,45.90154
5403,1033,6.8161,45.9016
5407,1033,6.81605,45.90161
5427,1037,6.81583,45.90171
5441,1038,6.81568,45.90177
5462,1039,6.81541,45.90181
5465,1039,6.81537,45.90182
5488,1040,6.81508,45.90184
5492,1040,6.81503,45.90184
5514,1038,6.81474,45.90183
5518,1038,6.81469,45.90182
5522,1038,6.81464,45.90182
5545,1037,6.81435,45.90181
5549,1037,6.8143,45.90181
5553,1037,6.81425,45.90181
5576,1037,6.81395,45.90182
5580,1037,6.8139,45.90182
5595,1039,6.8137,45.90184
5611,1040,6.8135,45.90184
