distance_cum,altitude,lon,lat
0,424,3.20713,44.18847
23,426,3.20685,44.18852
51,429,3.2065,44.18851
72,430,3.20624,44.18847
89,431,3.20606,44.1884
106,432,3.20588,44.18832
120,433,3.20574,44.18824
152,436,3.20544,44.18805
166,437,3.20533,44.18795
178,438,3.20527,44.18785
190,438,3.20522,44.18775
209,440,3.20516,44.18759
262,443,3.20502,44.18712
286,444,3.20493,44.18692
295,445,3.20488,44.18685
311,446,3.20477,44.18672
326,447,3.20465,44.18662
366,450,3.20424,44.18641
383,451,3.20407,44.18633
397,452,3.20395,44.18624
414,454,3.20382,44.18612
427,454,3.20369,44.18604
446,456,3.20354,44.18591
453,457,3.20349,44.18586
457,457,3.20347,44.18583
461,457,3.20346,44.18579
466,457,3.20346,44.18575
469,457,3.20348,44.18572
478,458,3.20355,44.18566
482,458,3.2036,44.18565
487,459,3.20366,44.18565
492,460,3.20371,44.18567
496,460,3.20376,44.18568
500,458,3.2038,44.18571
524,460,3.20403,44.18584
530,460,3.2041,44.18586
551,463,3.20436,44.18588
564,468,3.20452,44.1859
585,465,3.20476,44.18597
614,469,3.20508,44.18609
624,467,3.2052,44.18613
637,468,3.20533,44.1862
654,469,3.20545,44.18632
694,470,3.20568,44.18664
702,474,3.20574,44.1867
719,472,3.20589,44.18681
729,474,3.206,44.18685
740,477,3.20613,44.18687
748,478,3.20623,44.18687
758,478,3.20635,44.18684
797,484,3.20676,44.18666
804,482,3.20684,44.18663
807,480,3.20687,44.18665
812,480,3.20693,44.18665
838,480,3.20723,44.18656
846,478,3.20732,44.18654
858,478,3.20748,44.18654
889,477,3.20786,44.18658
913,474,3.20813,44.18666
942,472,3.20848,44.18672
1000,462,3.20919,44.18666
1010,463,3.20932,44.18666
1049,455,3.20976,44.18681
1076,453,3.21008,44.18685
1117,450,3.2106,44.18685
1127,447,3.21071,44.18681
1148,449,3.21097,44.1868
1159,446,3.21111,44.18678
1170,445,3.21124,44.18675
1176,443,3.21131,44.18675
1182,443,3.21138,44.18676
1187,442,3.21141,44.1868
1195,439,3.21141,44.18687
1201,438,3.21136,44.18691
1234,435,3.21118,44.18718
1257,433,3.21106,44.18736
1285,430,3.21087,44.18757
1293,429,3.2108,44.18763
1298,429,3.21075,44.18765
1309,427,3.21065,44.18772
1321,427,3.21052,44.18777
1342,427,3.21025,44.18777
1351,426,3.21014,44.18776
1407,427,3.20949,44.18758
1413,427,3.20942,44.18757
1447,427,3.209,44.18764
1476,423,3.20866,44.18772
1504,421,3.20835,44.18783
1514,421,3.20823,44.18787
1523,417,3.20815,44.18792
1531,419,3.2081,44.18799
1548,417,3.2083,44.18804
1549,417,3.2083,44.18805
1574,415,3.20859,44.18811
1609,413,3.20901,44.18821
1620,413,3.20907,44.18812
1624,412,3.20911,44.1881
1640,412,3.2093,44.1881
1649,410,3.20942,44.18811
1661,409,3.20955,44.18815
1668,409,3.20963,44.18819
1677,408,3.20971,44.18824
1683,408,3.20976,44.18828
1731,405,3.2101,44.18864
1764,403,3.21039,44.18884
1795,400,3.21057,44.18909
1814,398,3.21066,44.18925
1831,399,3.21078,44.18938
1834,397,3.21081,44.18938
1836,397,3.21084,44.18938
1840,397,3.21087,44.18935
1848,399,3.2109,44.18928
1914,405,3.21096,44.18869
1934,406,3.21095,44.18851
1983,410,3.21103,44.18807
1997,413,3.21104,44.18795
2003,417,3.21107,44.1879
2027,414,3.21126,44.18773
2039,417,3.21133,44.18764
