distance_cum,altitude,lon,lat
9119,,3.23459,44.17938
9146,835.0,3.23438,44.17946
9146,,3.23423,44.17951
9146,,3.23414,44.17951
9171,834.0,3.23407,44.17949
9205,834.0,3.23375,44.17929
9255,836.0,3.23328,44.17899
9255,,3.2331,44.17892
9294,836.0,3.23284,44.17885
9294,,3.23241,44.17853
9363,837.0,3.23225,44.17839
9363,,3.23211,44.17837
9388,837.0,3.23194,44.17837
9388,,3.23183,44.17836
9388,,3.23172,44.17831
9388,,3.23162,44.17818
9435,839.0,3.23156,44.17805
9435,,3.23147,44.17805
9435,,3.23137,44.17806
9457,839.0,3.23129,44.17809
9457,,3.23119,44.17819
9487,840.0,3.231,44.17826
9487,,3.23082,44.17829
9519,840.0,3.23063,44.17836
9540,841.0,3.23038,44.17843
9540,,3.22986,44.17837
9603,844.0,3.2296,44.17835
9625,844.0,3.22933,44.17836
9625,,3.22908,44.1784
9665,844.0,3.22887,44.1785
9665,,3.22872,44.17856
9689,844.0,3.22861,44.17862
9689,,3.22849,44.17872
9689,,3.2283,44.17881
9741,844.0,3.22807,44.17888
9766,845.0,3.22785,44.17904
9796,848.0,3.22763,44.17925
9825,848.0,3.22747,44.17949
9825,,3.22736,44.17961
9825,,3.2274,44.17958
9834,849.0,3.22738,44.17954
9834,,3.22731,44.17954
9834,,3.22727,44.1795
9834,,3.22726,44.17945
9868,847.0,3.22717,44.17928
9868,,3.22708,44.17924
9868,,3.22704,44.17915
9897,846.0,3.22709,44.17902
9897,,3.22706,44.17887
9932,841.0,3.22716,44.17871
9932,,3.22723,44.17858
9965,839.0,3.22712,44.17842
9965,,3.22717,44.17824
10017,836.0,3.22712,44.17795
10017,,3.22717,44.17789
10017,,3.22719,44.17785
10037,832.0,3.22712,44.17777
10037,,3.2271,44.17771
10037,,3.22711,44.17766
10063,832.0,3.22722,44.17755
10092,828.0,3.22726,44.17729
10092,,3.2273,44.17721
10092,,3.22733,44.17718
10092,,3.22733,44.17714
10122,809.0,3.22738,44.1771
10122,,3.22738,44.17706
10122,,3.22741,44.17699
10146,809.0,3.22757,44.17694
10146,,3.22759,44.17688
10146,,3.22758,44.17684
10146,,3.22755,44.17682
10146,,3.22751,44.17681
10167,804.0,3.22755,44.17675
10167,,3.22753,44.17669
10167,,3.22766,44.17664
10186,800.0,3.22771,44.17663
10186,,3.22771,44.17657
10186,,3.22775,44.17655
10226,797.0,3.22803,44.17635
10226,,3.22816,44.17636
10226,,3.22822,44.1764
10248,794.0,3.22826,44.17645
10290,790.0,3.22874,44.17659
10290,,3.22893,44.1767
10290,,3.22913,44.17674
10340,787.0,3.22934,44.17671
10340,,3.2294,44.17665
10340,,3.2294,44.17657
10376,784.0,3.22929,44.17639
10376,,3.22922,44.1763
10376,,3.22921,44.17624
10400,784.0,3.22922,44.17618
10400,,3.22926,44.17609
10400,,3.22933,44.17603
10424,785.0,3.22948,44.17606
10424,,3.22956,44.17615
10446,787.0,3.22961,44.17623
10473,796.0,3.22986,44.17638
10473,,3.23012,44.17638
10512,802.0,3.23034,44.17639
10534,803.0,3.2306,44.17645
10534,,3.23067,44.17644
10534,,3.23073,44.17642
10596,812.0,3.23111,44.17604
10596,,3.2312,44.176
10622,813.0,3.23141,44.17594
10622,,3.2316,44.17593
10674,815.0,3.23201,44.17576
10674,,3.23213,44.17568
10704,815.0,3.23229,44.17559
10732,822.0,3.23264,44.17556
10765,826.0,3.23302,44.17546
10791,828.0,3.23334,44.17544
10833,831.0,3.23381,44.17526
10881,835.0,3.23439,44.17517
10920,842.0,3.23486,44.17526
10946,848.0,3.23517,44.17528
10982,856.0,3.23557,44.1754
10982,,3.2357,44.17532
11032,856.0,3.23607,44.17513
11087,853.0,3.23675,44.17502
11109,853.0,3.23701,44.17497
11109,,3.23716,44.1749
11159,853.0,3.23752,44.17471
11192,854.0,3.23763,44.17442
11217,854.0,3.23781,44.17424
11240,854.0,3.238,44.17409
11288,853.0,3.2386,44.1741
11312,853.0,3.23891,44.17408
11354,853.0,3.23942,44.17416
11378,854.0,3.23972,44.17415
11414,854.0,3.24011,44.174
11414,,3.24025,44.17393
11455,854.0,3.24041,44.1737
11478,853.0,3.24052,44.1735
11478,,3.24063,44.17337
11550,853.0,3.24096,44.17294
11585,853.0,3.24126,44.17271
11585,,3.24138,44.17259
11612,853.0,3.24144,44.1725
11612,,3.24148,44.17236
11641,853.0,3.24149,44.17225
11641,,3.24156,44.17216
11666,853.0,3.24168,44.17207
11666,,3.24176,44.17191
11710,854.0,3.24179,44.17168
11710,,3.24189,44.17155
11756,855.0,3.24211,44.17133
11778,855.0,3.24225,44.17116
11802,855.0,3.24239,44.17097
11827,855.0,3.24251,44.17076
11869,854.0,3.2426,44.17039
11869,,3.24266,44.17039
11869,,3.24276,44.1707
11915,856.0,3.24286,44.17076
11915,,3.24295,44.17078
11915,,3.2431,44.17076
11947,859.0,3.24325,44.17072
11947,,3.24347,44.17067
11981,859.0,3.24367,44.17069
12009,859.0,3.24401,44.17076
12009,,3.24413,44.17082
12042,860.0,3.24422,44.17102
12042,,3.24438,44.17111
12066,860.0,3.2444,44.17119
12095,860.0,3.24436,44.17145
12095,,3.24439,44.17158
12117,860.0,3.24444,44.17164
12141,858.0,3.24466,44.17178
12141,,3.24473,44.17184
12141,,3.24474,44.17191
12173,858.0,3.24472,44.17207
12173,,3.24485,44.17223
12206,857.0,3.24497,44.1723
12206,,3.2452,44.1724
12248,856.0,3.24541,44.17251
12248,,3.24549,44.17252
12248,,3.24553,44.17255
12248,,3.24555,44.17258
12282,856.0,3.2458,44.17262
12282,,3.246,44.1726
12316,854.0,3.2462,44.17251
12316,,3.24628,44.17249
12316,,3.2463,44.17249
12316,,3.24636,44.1725
12337,855.0,3.24646,44.17255
12337,,3.24652,44.17257
12337,,3.24664,44.17268
12366,855.0,3.24671,44.17274
12366,,3.24675,44.17274
12366,,3.24679,44.17275
12366,,3.24682,44.17274
12366,,3.24695,44.17272
12384,855.0,3.24691,44.17266
12384,,3.24675,44.1726
12384,,3.24674,44.17255
12404,853.0,3.24678,44.17251
12404,,3.24693,44.17248
12404,,3.247,44.17249
12437,853.0,3.24718,44.17259
12437,,3.24729,44.17262
12471,855.0,3.24759,44.17266
12495,855.0,3.24788,44.17262
12495,,3.24799,44.17259
12495,,3.24802,44.17257
12495,,3.24803,44.1725
12537,855.0,3.24811,44.17228
12537,,3.24817,44.1722
12564,855.0,3.2483,44.17208
12593,857.0,3.24856,44.17189
12593,,3.24867,44.17182
12593,,3.24877,44.17178
12619,858.0,3.24885,44.17178
12619,,3.24894,44.17173
12619,,3.24897,44.1717
12643,860.0,3.24896,44.17158
12643,,3.2489,44.17144
12672,859.0,3.24882,44.17134
12672,,3.24869,44.17121
12701,859.0,3.24859,44.17114
12724,860.0,3.24842,44.17097
12724,,3.24839,44.1708
12778,864.0,3.24839,44.17049
12805,866.0,3.24835,44.17025
12805,,3.24839,44.17007
12829,868.0,3.24844,44.17004
12829,,3.24866,44.16999
12860,872.0,3.24879,44.16993
12860,,3.24887,44.16983
12906,872.0,3.24879,44.16952
12933,871.0,3.24883,44.16928
12933,,3.24875,44.16919
12954,870.0,3.24866,44.16913
12954,,3.24855,44.16899
12987,868.0,3.24844,44.16888
12987,,3.24831,44.16877
13027,864.0,3.24814,44.1686
13027,,3.2481,44.16854
13027,,3.24808,44.16848
13059,862.0,3.2481,44.16831
13059,,3.24809,44.16823
13059,,3.24806,44.16819
13084,861.0,3.24784,44.16818
13084,,3.24773,44.16815
13084,,3.24764,44.16808
13114,859.0,3.24752,44.16804
13114,,3.24729,44.16799
13147,857.0,3.24712,44.16797
13147,,3.24697,44.16796
13171,856.0,3.24683,44.16797
13171,,3.24667,44.168
13202,854.0,3.24644,44.16797
13202,,3.24635,44.16794
13224,852.0,3.2462,44.16787
13224,,3.24597,44.16782
13267,849.0,3.24571,44.16772
13293,848.0,3.2454,44.16765
13293,,3.24518,44.16764
13334,846.0,3.24491,44.16755
13334,,3.24477,44.16752
13383,844.0,3.2443,44.16749
13383,,3.24421,44.16745
13410,844.0,3.244,44.16738
13410,,3.24399,44.16728
13435,844.0,3.24404,44.16715
13435,,3.24397,44.16707
13435,,3.2439,44.16705
13459,844.0,3.2438,44.16703
13459,,3.24362,44.16701
13459,,3.24318,44.16704
13526,829.0,3.24297,44.16706
13526,,3.24281,44.1671
13552,822.0,3.24268,44.16715
13552,,3.24253,44.16712
13573,818.0,3.24252,44.16701
13573,,3.24246,44.1669
13598,812.0,3.24229,44.16686
13598,,3.24209,44.16694
13620,811.0,3.24202,44.1669
13620,,3.24203,44.16686
13648,811.0,3.2422,44.16669
13648,,3.24222,44.16659
13669,810.0,3.2421,44.16651
13696,808.0,3.24177,44.16651
13722,805.0,3.24149,44.16663
13722,,3.24123,44.16665
13758,801.0,3.2412,44.16688
13758,,3.24128,44.16701
13781,801.0,3.24125,44.16708
13804,801.0,3.24102,44.16696
13804,,3.24062,44.16657
13870,799.0,3.24047,44.16651
13893,799.0,3.24021,44.16659
13918,798.0,3.23991,44.16653
13918,,3.23976,44.16653
13943,797.0,3.23961,44.16659
13968,796.0,3.23929,44.1666
13968,,3.23912,44.16656
13993,796.0,3.239,44.16654
13993,,3.23864,44.16632
14043,790.0,3.23849,44.16627
14043,,3.23833,44.16625
14068,786.0,3.23819,44.16624
14068,,3.238,44.16627
14094,785.0,3.23787,44.16627
14094,,3.23777,44.16623
14129,782.0,3.23757,44.16604
14129,,3.23749,44.16593
14175,782.0,3.2374,44.16564
14207,783.0,3.23761,44.1654
14253,787.0,3.23791,44.16505
14293,790.0,3.23833,44.16486
14338,795.0,3.23861,44.16451
14406,802.0,3.23888,44.16393
14433,804.0,3.23913,44.16377
14473,810.0,3.23916,44.16341
14510,817.0,3.23927,44.1631
14510,,3.23936,44.16302
14546,819.0,3.23951,44.16282
14583,827.0,3.23958,44.1625
14614,829.0,3.23983,44.16228
14643,830.0,3.24015,44.16216
14643,,3.24005,44.162
14643,,3.23968,44.16184
14726,843.0,3.23977,44.16148
14726,,3.23989,44.16135
14785,843.0,3.24038,44.16118
14812,844.0,3.24055,44.16097
14812,,3.24065,44.16087
14839,844.0,3.24082,44.16082
14839,,3.24097,44.16075
14865,846.0,3.24106,44.16066
14865,,3.24116,44.1606
14889,848.0,3.2413,44.16054
14889,,3.24135,44.16051
14889,,3.24136,44.16046
14889,,3.2413,44.16041
14912,848.0,3.24128,44.16033
14935,846.0,3.24117,44.16014
14935,,3.2412,44.1601
14935,,3.24126,44.16009
14935,,3.24138,44.16011
14965,846.0,3.24154,44.16008
14965,,3.24168,44.16002
14965,,3.2417,44.15996
14986,845.0,3.2417,44.15994
14986,,3.24169,44.15992
15008,843.0,3.24157,44.15976
15030,843.0,3.24148,44.15957
15030,,3.24147,44.15941
15061,847.0,3.24152,44.1593
15061,,3.24167,44.15921
15082,849.0,3.24175,44.1592
15082,,3.24182,44.1592
15082,,3.24187,44.15925
15100,849.0,3.24186,44.15934
15100,,3.24189,44.1594
15100,,3.24195,44.15945
15100,,3.24203,44.15943
15128,853.0,3.2422,44.15932
15128,,3.24234,44.15927
15158,857.0,3.24251,44.15916
15158,,3.24266,44.15911
15187,859.0,3.24286,44.15909
15187,,3.24304,44.159
15213,862.0,3.2431,44.15894
15213,,3.24313,44.1589
15213,,3.24307,44.15877
15242,864.0,3.24305,44.15868
15242,,3.2431,44.15858
15268,868.0,3.24322,44.15849
15268,,3.24328,44.15842
15268,,3.24331,44.15833
15298,871.0,3.24336,44.15824
15298,,3.24338,44.15815
15323,872.0,3.24336,44.15801
15323,,3.24331,44.15786
15350,874.0,3.24336,44.15777
15350,,3.24344,44.15771
15350,,3.24348,44.15764
15375,875.0,3.24349,44.15757
15375,,3.24348,44.15749
15401,875.0,3.24342,44.15734
15401,,3.24343,44.1573
15426,876.0,3.24361,44.15716
15426,,3.2437,44.15707
15449,876.0,3.24374,44.15698
15472,876.0,3.24388,44.15679
15472,,3.24394,44.15667
15514,876.0,3.24415,44.15647
15538,876.0,3.24437,44.15632
15567,875.0,3.24456,44.1561
15592,875.0,3.24474,44.15592
15616,874.0,3.24493,44.15575
15641,875.0,3.24516,44.1556
15667,876.0,3.24542,44.15545
15711,877.0,3.24582,44.15518
15711,,3.24596,44.15507
15741,876.0,3.2461,44.155
15786,876.0,3.24654,44.15475
15786,,3.24675,44.1547
15841,875.0,3.24722,44.15468
15841,,3.24731,44.15469
15873,877.0,3.24753,44.15486
15873,,3.24764,44.15491
15896,875.0,3.24779,44.15494
15896,,3.24797,44.15492
15929,875.0,3.24819,44.15487
15929,,3.24837,44.15489
15966,875.0,3.24865,44.15495
15966,,3.24887,44.15498
15999,876.0,3.24905,44.15489
15999,,3.24914,44.15478
16021,876.0,3.24913,44.1547
16048,874.0,3.24884,44.15458
16079,870.0,3.24856,44.15439
16130,862.0,3.24807,44.15411
16159,857.0,3.24789,44.15388
