checkpoint,distance_cum_m,dplus_cum_m,dmoins_cum_m,barriere_horaire,dist_total,dplus_total,dmoins_total,dist_secteur,dplus_secteur,dmoins_secteur,dist_depart_secteur,dp_secteur,dm_secteur,temps_ref_norm,vitesse_ref_norm,year
Cade,60400,2757,2349,,60.4,2757,2349,3.1999999999999957,479.0,13.0,57.2,149.6875000000002,4.062500000000005,0.08610580407141444,0.026908063772317047,2022
la pouncho,63500,2840,2427,,63.5,2840,2427,3.1000000000000014,83.0,78.0,60.4,26.774193548387085,25.161290322580633,0.04595164371829493,0.014823110876869326,2022
St Andrée,21800,982,536,,21.8,982,536,9.5,305.0,223.0,12.3,32.10526315789474,23.473684210526315,0.11077804861980368,0.01166084722313723,2022
Champignon,12300,677,313,,12.3,677,313,12.3,677.0,313.0,0.0,55.040650406504064,25.447154471544714,0.17820673298636272,0.014488352275314042,2022
Mas de Bru,51800,2253,1927,,51.8,2253,1927,8.699999999999996,445.0,427.0,43.1,51.149425287356344,49.08045977011496,0.1407536728374728,0.016178583084767,2022
Arrivée,66700,2859,2890,,66.7,2859,2890,3.200000000000003,19.0,463.0,63.5,5.937499999999995,144.68749999999986,0.051386784373147136,0.016058370116608465,2022
La Roque,32600,1225,1249,,32.6,1225,1249,10.8,243.0,713.0,21.8,22.5,66.01851851851852,0.1526121615389683,0.014130755698052621,2022
Massebiau,57200,2278,2336,,57.2,2278,2336,5.400000000000006,25.0,409.0,51.8,4.629629629629624,75.74074074074066,0.06680281968509126,0.012370892534276146,2022
La Salvage,43100,1808,1500,,43.1,1808,1500,10.5,583.0,251.0,32.6,55.523809523809526,23.904761904761905,0.16740233216944467,0.015943079254232825,2022
