checkpoint,distance_cum_m,dplus_cum_m,dmoins_cum_m,barriere_horaire,dist_total,dplus_total,dmoins_total,dist_secteur,dplus_secteur,dmoins_secteur,dist_depart_secteur,dp_secteur,dm_secteur,temps_ref_norm,vitesse_ref_norm,year
Cade,56700,2569,2159,,56.7,2569,2159,3.3000000000000043,481.0,13.0,53.4,145.75757575757558,3.939393939393934,0.09226446022949036,0.02795892734226977,2023
la pouncho,59800,2644,2232,,59.8,2644,2232,3.0999999999999943,75.0,73.0,56.7,24.19354838709682,23.54838709677424,0.04769338849426272,0.015384964030407356,2023
St Andrée,18200,841,395,,18.2,841,395,18.2,841.0,395.0,0.0,46.20879120879121,21.703296703296704,0.25150261494028575,0.013818824996718998,2023
Mas de Bru,48000,2062,1736,,48.0,2062,1736,8.5,414.0,396.0,39.5,48.705882352941174,46.588235294117645,0.1602138786979939,0.018848691611528693,2023
Arrivée,62900,2675,2709,,62.9,2675,2709,3.1000000000000014,31.0,477.0,59.8,9.999999999999995,153.8709677419354,0.051127936929201354,0.016492882880387527,2023
La Roque,29700,1116,1134,,29.7,1116,1134,11.5,275.0,739.0,18.2,23.91304347826087,64.26086956521739,0.1617360081180236,0.014064000705915096,2023
Massebiau,53400,2088,2146,,53.4,2088,2146,5.399999999999999,26.0,410.0,48.0,4.814814814814816,75.92592592592595,0.06939348996955741,0.012850646290658782,2023
La Salvage,39500,1648,1340,,39.5,1648,1340,9.8,532.0,206.0,29.7,54.285714285714285,21.020408163265305,0.1660682226211849,0.016945737002161725,2023
