lat,lon,altitude_gpx,altitude,dist_2d_m,dist_3d_m,distance_cum_2d,distance_cum_3d,pente,distance_cum_2d_calib,distance
44.16079,3.23128,792.0,791.5777924031026,6.859796751844472,6.90871631021859,33116.82679442837,33313.66498715553,7.79320536866952,33156.3927709761,33353.46613404024
44.16073,3.23129,792.0,791.8153319871392,6.719214670370514,6.723412142692621,33123.54600909874,33320.38839929822,-1.489006505578903,33163.12001335672,33360.197578908075
44.16068,3.2313,792.0,791.3941101158623,5.616680878250195,5.6324534576810645,33129.16268997699,33326.0208527559,-9.846686252041307,33168.743404704706,33365.83676167961
44.16062,3.23129,790.0,790.6006550387701,6.7192148462333785,6.765901204511221,33135.881904823225,33332.78675396041,-9.473409576862103,33175.470647261405,33372.610746372615
44.16056,3.23131,790.0,790.1077145935922,6.859798198995784,6.877486576754479,33142.74170302222,33339.66424053717,-4.36701200613292,33182.338641131326,33379.4964497533
44.16049,3.23124,790.0,789.8827525300447,9.579417166502106,9.5820582955809,33152.321120188724,33349.246298832746,-5.4622504824622675,33191.9295032046,33389.0899561111
44.16044,3.23123,790.0,789.2776656296546,5.616681339098598,5.649180420379769,33157.93780152782,33354.89547925313,-10.01749706221447,33197.55289501398,33394.7458858297
44.16032,3.23127,788.0,787.94574121133,13.719599037974731,13.78410027600375,33171.6574005658,33368.67957952913,-11.977785953604654,33211.28888539697,33408.546454512885
44.16024,3.23122,786.0,786.4666658479548,9.748843231638302,9.86040609131304,33181.406243797435,33378.539985620446,-14.158728181821724,33221.04937595536,33418.41864121949
44.16019,3.23117,785.0,785.5966246690239,6.842453049632117,6.89754560618887,33188.24869684707,33385.437531226635,-8.485248071330053,33227.90000395299,33425.324427594926
44.16011,3.2311,786.0,784.9948648108128,10.502956592716435,10.520181182633682,33198.75165343979,33395.95771240927,-9.901195181881002,33238.415508841375,33435.85717765212
44.16004,3.23105,784.0,783.6907418420626,8.746061247560213,8.842755456513338,33207.49771468735,33404.80046786578,-17.261495291378573,33247.17201935258,33444.71049789666
44.15998,3.231,781.0,782.1434224109978,7.773031401608634,7.925541911575801,33215.27074608896,33412.726009777354,-15.633196978666023,33254.95433750078,33452.64550876513
44.15992,3.23092,782.0,781.0322480479983,9.232407714218956,9.299035469690228,33224.503153803176,33422.02504524704,-10.667180532428178,33264.197775535904,33461.955654158526
44.15986,3.23082,779.0,780.0492710635151,10.399315411835257,10.445669188082592,33234.90246921501,33432.47071443513,-9.051914438172094,33274.609515419215,33472.41380319876
44.15981,3.23075,780.0,779.3776360562515,7.879823250473736,7.908394782867662,33242.78229246548,33440.379109217996,-7.626268696233099,33282.49875300469,33480.33164645218
44.15977,3.23071,778.0,779.0308744639119,5.473975837493166,5.484948046370256,33248.256268302976,33445.86405726436,-4.7353461617295025,33287.97926881659,33485.823147581876
44.15971,3.23069,780.0,778.7935889077169,6.8598035439351825,6.863906256393984,33255.11607184691,33452.72796352076,-8.421493200645175,33294.84726803784,33492.69525441726
44.15965,3.2307,778.0,777.8873182222894,6.7192164039185425,6.780058675111386,33261.835288250826,33459.50802219587,-15.782485268686605,33301.57451215408,33499.483413495356
44.15959,3.23072,776.0,776.65048196582,6.859804297907551,6.970414545126302,33268.69509254873,33466.478436740996,-16.379397581191878,33308.442512130205,33506.462155869114
44.15954,3.23074,776.0,775.8163177127595,5.784131471184189,5.843971840882466,33274.47922401992,33472.32240858188,-11.702701762721807,33314.23355413094,33512.31310973319
44.15948,3.23074,775.0,775.1928136717298,6.671695598882477,6.700767079471439,33281.1509196188,33479.02317566135,-8.648951676159209,33320.91322066717,33519.021882482855
44.1594,3.23072,775.0,774.4576341196462,9.037533033518859,9.067386189291073,33290.18845265231,33488.090561850644,-7.475435225762943,33329.96155119714,33528.10010183535
44.15929,3.23071,773.0,773.6009227000193,12.25742737527172,12.287330072744838,33302.44588002758,33500.37789192339,-6.166191685885114,33342.23362300339,33540.402112065
44.1592,3.23067,773.0,773.0541249580453,10.503933819737235,10.518156371724439,33312.94981384732,33510.896048295115,-5.920251288258875,33352.75010628633,33550.93283489217
44.15915,3.23067,773.0,772.6499124688773,5.559746332284177,5.574420778497686,33318.509560179606,33516.47046907361,-5.914695012417294,33358.31649506641,33556.51391565059
44.15904,3.23069,772.0,771.9957019690046,12.33505613544349,12.352392531112582,33330.84461631505,33528.82286160472,-5.493326849270572,33370.66628837896,33568.881066071284
44.15893,3.23069,771.0,771.3003944346974,12.23144193045933,12.251188687856496,33343.07605824551,33541.07405029258,-6.171131632734963,33382.91234369456,33581.14689173651
44.15886,3.2307,771.0,770.7580285543435,7.824416351607984,7.843191441720807,33350.90047459712,33548.9172417343,-5.8986841919189095,33390.74610818437,33588.99945374778
44.15877,3.23069,770.0,770.2466709685259,10.039287347181494,10.052302075636785,33360.9397619443,33558.96954380994,-5.967119289768401,33400.79738986332,33599.0637657044
44.15871,3.2307,770.0,769.7580285543434,6.7192179120431375,6.736962279726635,33367.658979856344,33565.706506089664,-5.938963702827404,33407.5246354895,33605.80877689814
44.15863,3.23073,769.0,769.3005282653219,9.211889778568988,9.223243453740041,33376.87086963491,33574.92974954341,-3.275445580737684,33416.747531075394,33615.043039723896
44.15851,3.23078,769.0,769.0001338306247,13.926785709602578,13.930025018555696,33390.79765534452,33588.85977456196,-2.5778951106197563,33430.69095566408,33628.989707491666
44.15843,3.23081,769.0,768.7040374269227,9.211891886001538,9.216649347765502,33400.00954723052,33598.076423909726,-3.246267880996203,33439.913853359925,33638.2173683332
44.15832,3.23083,768.0,768.3006620959466,12.335058652890668,12.341652386447004,33412.34460588341,33610.41807629617,-2.3789701735324122,33452.26364919294,33650.57376577755
44.15819,3.23087,768.0,768.0584229890408,14.803341191913214,14.805323036972515,33427.147947075326,33625.22339933314,-1.21181530169659,33467.08467651928,33665.39677731674
44.1581,3.23087,768.0,768.0,10.007543397970053,10.007713930159198,33437.1554904733,33635.2311132633,-0.6508428952606076,33477.10417632327,33675.41644785666
44.15803,3.23085,768.0,767.9415770109592,7.945480124660558,7.945694913412194,33445.10097059796,33643.17680817671,-2.0298702134931133,33485.059149225795,33683.37163580455
44.15797,3.23083,768.0,767.6994717346781,6.859814486010856,6.864085499706974,33451.96078508397,33650.040893676414,-3.353248905342208,33491.92715940219,33690.2439220974
